"","E1_Root","E1_Soil","E2_Root","E2_Soil","E3_Root","E3_Soil","E4_Root","E4_Soil","E5_Root","E5_Soil","E6_Root","E6_Soil","E7_Root","E7_Soil","E8_Root","E8_Soil","E9_Root","E9_Soil","Neg_Control","P1_Root","P1_Soil","P2_Root","P2_Soil","P3_Root","P3_Soil","P4_Root","P4_Soil","P5_Root","P5_Soil","P6_Root","P6_Soil","P7_Root","P7_Soil","P8_Root","P8_Soil","P9_Root","P9_Soil"
"P1_Soil",0.0957371318904816,0.0913434647954356,0.137064538824999,0.0895190046579081,0.117648562351476,0.0853870165153318,0.118187293369094,0.101684181444877,0.101626787865727,0.0905075542182187,0.104479594604872,0.095465429558589,0.108930569067038,0.0955546957710984,0.101885509166826,0.0911102231923847,0.121581560813759,0.0915960947663158,0.404119244174965,0.115308533566888,0,0.103781622274417,0.0877334917026508,0.113303046054992,0.0915643992730273,0.110197404727277,0.10197046489181,0.0932462549763268,0.0958339348291993,0.134005473606217,0.0888654858213762,0.130198508991107,0.0922732169213045,0.102424539846468,0.0935802995927424,0.105666937735193,0.0886848335292674
"P2_Root",0.0615387740230061,0.0578446385529098,0.0972903775697972,0.0614235011428702,0.0845965649441392,0.069427957020223,0.0720195001078232,0.074774361301657,0.0726470906905075,0.0658835489079812,0.0654960760916252,0.0679613596667309,0.0974197762751148,0.069811705693072,0.0565312116947328,0.0615642738565422,0.0739002763903981,0.0689275167924524,0.401187689909397,0.0595496942322493,0.103781622274417,0,0.0570608925448434,0.062760171622647,0.0660477508871044,0.0609592344275188,0.0797102558756771,0.0694212611445291,0.0802146512530138,0.0847905646386688,0.0725687808947377,0.0914710001117186,0.0582643703969193,0.0517151816073409,0.0726933660006681,0.0684372738943767,0.0622335378465014
"P2_Soil",0.0646500396844819,0.0293410221134232,0.110773646817101,0.038105247371453,0.0811788267539267,0.044547418475293,0.0831215741804502,0.0436578568725705,0.0638792962313343,0.0385484256817935,0.0693946529686363,0.0361889890288411,0.0966218217309276,0.0351951293024432,0.0579100820947101,0.0389675739267199,0.0819111918068124,0.0293489539168779,0.397928204607077,0.0822175132353542,0.0877334917026508,0.0570608925448434,0,0.0805872813339932,0.0402875806246283,0.0729888757667112,0.0453858093749829,0.0624864303779949,0.0610672766570059,0.105438227725842,0.0344956275427124,0.0993274298832205,0.0359723439106963,0.0607883272784365,0.0432513232343295,0.0717955277305499,0.0278318421859471
"P3_Root",0.0698215196844323,0.0806600413773597,0.102176743422643,0.0855023748193214,0.0980735017677289,0.0864537479520731,0.0833861801858953,0.0913941846166668,0.0878192139475569,0.0814178981989781,0.0771399081427733,0.085256771942835,0.108166182371897,0.0874060286630924,0.0736543217337364,0.0799481336176,0.0893752668240424,0.0865400151295351,0.404004104514465,0.0801174843322967,0.113303046054992,0.062760171622647,0.0805872813339932,0,0.0788396054503682,0.0815469512294442,0.0933534559147916,0.0906606091686987,0.0962460989888403,0.0970293246092319,0.0898769984674385,0.101440681798552,0.0803865439521569,0.0762846291884162,0.0929227242072867,0.0866527654089621,0.0845770007536271
"P3_Soil",0.0681828877725877,0.03803024484362,0.116745907830737,0.0480139023087186,0.0872260632418692,0.0518703296182689,0.0905540547454613,0.0493226303523372,0.0738006992444357,0.0449584820758503,0.0757046360874294,0.0419083923283928,0.104224151198161,0.0409821963106807,0.0688605577744239,0.0463333821314824,0.090623521492154,0.0455435491649481,0.398521610568218,0.0891507258131815,0.0915643992730273,0.0660477508871044,0.0402875806246283,0.0788396054503682,0,0.0804702497700056,0.0510010175636136,0.0750883540698762,0.066907323334726,0.110679888248729,0.0469548923206335,0.101979088372637,0.0442559078797544,0.0708882032300199,0.0575899554323152,0.078335609847217,0.0412490359385328
"P4_Root",0.0814279882987122,0.0754122317194339,0.102703461131247,0.0780719656515621,0.0941604157587248,0.0782231008391094,0.0634300792006795,0.0830421728848,0.0807244453258568,0.0768895140557238,0.0698552515565452,0.078937508496238,0.0955287465944133,0.081274039806924,0.0762651419373088,0.0771094108785529,0.0714436644007545,0.0806570448146519,0.401354702625431,0.0682138419707986,0.110197404727277,0.0609592344275188,0.0729888757667112,0.0815469512294442,0.0804702497700056,0,0.0846264263689353,0.0886185216277112,0.0956398838730875,0.0788749818808143,0.0812515140964383,0.0982798953095703,0.0777495815266122,0.0748812864585522,0.086095284696262,0.0818404539356275,0.0767546126191135
"P4_Soil",0.0854208214970279,0.048615134817395,0.125828771670099,0.0579951042742703,0.100929815637636,0.0640914513462662,0.0948678716494535,0.0428548962958151,0.0861392029190659,0.050549318151714,0.0833129132197323,0.0428050915457134,0.110914281418496,0.0378877371191514,0.080617442352276,0.0533091487946489,0.0946525131588297,0.0406101776419111,0.398869145924101,0.0986627953637851,0.10197046489181,0.0797102558756771,0.0453858093749829,0.0933534559147916,0.0510010175636136,0.0846264263689353,0,0.0864646332880427,0.0731112116707042,0.114262550484024,0.0429695416360339,0.106867051861637,0.053113510860529,0.0837764001920281,0.0609055472476644,0.0915229359729171,0.051105458504371
"P5_Root",0.0755611927307337,0.0681815564664251,0.116383698697211,0.0669197928499197,0.0909377379499485,0.0648576123071692,0.0928168205975335,0.0865980163294515,0.075861247714426,0.0685245703811588,0.0836286331322986,0.0794268490904694,0.0935013599547015,0.0773663630271978,0.0666864947522926,0.0665166556629109,0.0920022606519449,0.0685751150749855,0.40236469705621,0.0806465597709951,0.0932462549763268,0.0694212611445291,0.0624864303779949,0.0906606091686987,0.0750883540698762,0.0886185216277112,0.0864646332880427,0,0.0720311136240079,0.113587012672033,0.0730595525423932,0.109529236739755,0.0669064512774514,0.0573908759572939,0.0651795960956608,0.073431666115651,0.0647342901543672
"P5_Soil",0.085532557223939,0.0677499444060357,0.130542052372166,0.0673345840341695,0.107569198064573,0.074964192282106,0.108476851549687,0.0833335921818223,0.0924628027065307,0.0722078264341937,0.0941438906051071,0.0766630417784804,0.109996965502992,0.0715882736710484,0.0845319277781671,0.0572612815545394,0.10279319523657,0.0624261706849407,0.402618674854758,0.0947816026648865,0.0958339348291993,0.0802146512530138,0.0610672766570059,0.0962460989888403,0.066907323334726,0.0956398838730875,0.0731112116707042,0.0720311136240079,0,0.123480464232462,0.0663270802232024,0.105253947025453,0.0564343705267062,0.0774579476142562,0.0511864493279144,0.0911459218373929,0.0653686970909052
"P6_Root",0.103540548268267,0.107946741550551,0.109682064534676,0.109635714540525,0.12418997257802,0.110651222243001,0.073596490531416,0.111996807871987,0.111440530936276,0.109048409000411,0.0858468916937085,0.109152752653509,0.115326117794311,0.111629781043116,0.106827758885144,0.108466510390088,0.0928471590539267,0.1119511428321,0.408175012422564,0.0644953598893814,0.134005473606217,0.0847905646386688,0.105438227725842,0.0970293246092319,0.110679888248729,0.0788749818808143,0.114262550484024,0.113587012672033,0.123480464232462,0,0.110928119790022,0.110852242463504,0.109575915954509,0.0931265626624194,0.117217278181287,0.111415158161611,0.109255568378373
"P6_Soil",0.0777511579032971,0.0421603304826241,0.119877936431698,0.0509391181745276,0.0927333469769028,0.0481057030946768,0.0920072813944516,0.0406921013386574,0.0765689859056869,0.0446525777896318,0.0777363383661344,0.0392906181150148,0.0960742375887746,0.0366027166333819,0.0737438619449553,0.048534401264049,0.0925972481751606,0.0332746004464826,0.398231017370706,0.0922160775394775,0.0888654858213762,0.0725687808947377,0.0344956275427124,0.0898769984674385,0.0469548923206335,0.0812515140964383,0.0429695416360339,0.0730595525423932,0.0663270802232024,0.110928119790022,0,0.104883137383162,0.0508261373421844,0.0754266254186339,0.0458947844047443,0.0848364683060549,0.0392961067191407
"P7_Root",0.1048912633816,0.100344707521791,0.12468640694319,0.102388590949684,0.122890989264779,0.105960655237756,0.108965991119521,0.106754742204732,0.106165158924025,0.102067645420905,0.104583916575979,0.103429597373829,0.0907708893741947,0.102897928153282,0.098536871531471,0.0956195598681146,0.102298077528217,0.103191711564579,0.407538073998762,0.0912244325016061,0.130198508991107,0.0914710001117186,0.0993274298832205,0.101440681798552,0.101979088372637,0.0982798953095703,0.106867051861637,0.109529236739755,0.105253947025453,0.110852242463504,0.104883137383162,0,0.0952452587264105,0.0964096565134427,0.105992358329743,0.103991223200938,0.101714090215034
"P7_Soil",0.0650877080871826,0.0344394633024194,0.113669623078764,0.0413620142654991,0.0848168180268445,0.0524478551116826,0.0889964430389594,0.0552973237591065,0.0711601937548216,0.0436302715061657,0.0750927451231093,0.0477397675280737,0.102535071171648,0.0453254995460796,0.0576758531202778,0.0343473918299188,0.0841728498669721,0.0426073829592487,0.398984899117308,0.0832699181738444,0.0922732169213045,0.0582643703969193,0.0359723439106963,0.0803865439521569,0.0442559078797544,0.0777495815266122,0.053113510860529,0.0669064512774514,0.0564343705267062,0.109575915954509,0.0508261373421844,0.0952452587264105,0,0.0576699409336736,0.0489894498804151,0.0712443886191782,0.0379700638594615
"P8_Root",0.0649099830517964,0.0614253297166522,0.102590943329584,0.0641583493325643,0.0807948739402942,0.0661076044971353,0.0794561288013906,0.0815245680132957,0.0716615050613121,0.0666476208086983,0.0732855241943957,0.074055074898025,0.0994146024046468,0.0744496255419307,0.0530315835056858,0.0598793676816344,0.0775199699120942,0.0687389157966035,0.402034202647823,0.0603969885731377,0.102424539846468,0.0517151816073409,0.0607883272784365,0.0762846291884162,0.0708882032300199,0.0748812864585522,0.0837764001920281,0.0573908759572939,0.0774579476142562,0.0931265626624194,0.0754266254186339,0.0964096565134427,0.0576699409336736,0,0.0669914350784077,0.0639401542684516,0.061915544411608
"P8_Soil",0.0797214692419958,0.0522129622830985,0.123817759702737,0.0573234260007201,0.0930173837979972,0.0585487425466673,0.0993982632155341,0.0661934452830959,0.0809252566753774,0.0589348379037494,0.0875849704716637,0.0632519204373381,0.101801413165055,0.0530900490575519,0.0726515227486427,0.0515634499052344,0.0936648731603843,0.0440333919376188,0.401847274137634,0.0904095234006342,0.0935802995927424,0.0726933660006681,0.0432513232343295,0.0929227242072867,0.0575899554323152,0.086095284696262,0.0609055472476644,0.0651795960956608,0.0511864493279144,0.117217278181287,0.0458947844047443,0.105992358329743,0.0489894498804151,0.0669914350784077,0,0.0821911708902841,0.0486566820078846
"P9_Root",0.063754018931635,0.0686809001740848,0.111578744216944,0.0750405888779474,0.0833566664423672,0.0759331658985271,0.0871560109589712,0.0889951961827371,0.0785089072379116,0.0751729992303683,0.0814664440260005,0.0818735119321904,0.0977929311871985,0.081247777517293,0.0631950629437417,0.0716681530869006,0.0790728077775456,0.0787826218817312,0.403338675102762,0.087413605419816,0.105666937735193,0.0684372738943767,0.0717955277305499,0.0866527654089621,0.078335609847217,0.0818404539356275,0.0915229359729171,0.073431666115651,0.0911459218373929,0.111415158161611,0.0848364683060549,0.103991223200938,0.0712443886191782,0.0639401542684516,0.0821911708902841,0,0.0705509301404421
"P9_Soil",0.0687644021086247,0.0311399584909271,0.115043452180551,0.0412726233587886,0.079274424759511,0.0389978231542655,0.0854267754745598,0.0446415577340804,0.0639862197510456,0.0349498910813237,0.072879121069122,0.0380059054477617,0.0973825802564594,0.0354837754265896,0.0613715244194898,0.0374824895497961,0.0845286079380229,0.0325223717460504,0.397941691018075,0.087027423437248,0.0886848335292674,0.0622335378465014,0.0278318421859471,0.0845770007536271,0.0412490359385328,0.0767546126191135,0.051105458504371,0.0647342901543672,0.0653686970909052,0.109255568378373,0.0392961067191407,0.101714090215034,0.0379700638594615,0.061915544411608,0.0486566820078846,0.0705509301404421,0
