"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","Neg_Control","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"E6-1_Root",0.0786441364887249,0.0767173884323266,0.0848786007143282,0.0869384514598159,0.116127269690598,0.101980287525978,0.082070282930252,0.0940807530256128,0.0927679363067205,0.0984746411738317,0.0815048389741838,0.0827056161144323,0.0720153417517116,0.0714055545264684,0.0920258602862703,0.0864748238902338,0.0801200905705062,0.0799589417722836,0.0785127380217638,0.084243006905484,0,0.0347477472837737,0.0815629456306851,0.0841336704184502,0.108404557258733,0.110827226087041,0.0941840320743426,0.0837502807300554,0.0795225797513725,0.083360395101735,0.0780094056387024,0.0898624134044482,0.0857908908540067,0.0839143726833294,0.0882642716793186,0.0837722961128465,0.395447637934946,0.0804657386480399,0.0801459651378847,0.146424504677649,0.103625186650951,0.0725377377861683,0.074126279504897,0.0782515926109569,0.0825982401352548,0.0814769507972072,0.0999223006474233,0.0919020843211992,0.0839402522544342,0.0773431390866952,0.0754070724381199,0.104235726578526,0.0916609838080587,0.0919743761354659,0.0912415462701852,0.0984814859313174,0.107355273969135,0.092165795962179,0.086742919961377,0.0904986883289227,0.0978123112499163,0.111443003156849,0.106100550287851,0.0899508931339481,0.0828582420063108,0.0805553172895639,0.0816105775198917,0.0990108281327431,0.0953330823522058,0.091152895700461,0.0901905639461112,0.0878462691121543,0.0830095322905735
"E6-2_Root",0.0691750904718087,0.0684221803768758,0.0759927761894121,0.0778094557585869,0.111079818807581,0.0941373829329401,0.074313436831523,0.087311607281009,0.0824963502133594,0.0881455355085229,0.0716005691788859,0.0731458237363751,0.0661008936055533,0.0640787102657185,0.0844072596005697,0.0781539794895293,0.069724876794788,0.0698012455871571,0.0675885883191787,0.0742816618790037,0.0347477472837737,0,0.0737884202376568,0.0761240492144763,0.100383367262809,0.103001792529217,0.0865936246106571,0.0741866915220603,0.0666693140942935,0.0703174661547402,0.0675491412026494,0.0825431191382151,0.0795934719205891,0.0774134527024436,0.079173663227016,0.0748853171045301,0.394932022466203,0.0796882933881253,0.075426931610524,0.142082628406497,0.097347340281435,0.0643868332004996,0.0667901241545111,0.0698514198759019,0.073170627564038,0.0756897559546658,0.094649022186418,0.0846796645581293,0.0762792712035046,0.0706904957004907,0.0685464405704268,0.0975770294062882,0.084553721729321,0.0848747708010723,0.0812986275855551,0.0929801654465858,0.103813734104244,0.0900044353663028,0.0845849418891379,0.0837964376524165,0.0898140213231931,0.107661525032357,0.103330223768837,0.0843738938176548,0.0734474635789004,0.0708350954842488,0.0730490003937225,0.0915563930496971,0.0875989757087717,0.0804801138244332,0.078132372878692,0.0793841692419357,0.0734622492003055
"E6-N_Soil",0.0728316582583366,0.0736342031868492,0.0472727281116046,0.039769476528744,0.127613693852718,0.107893654914663,0.0400828982149591,0.0765438966048825,0.0880007970449439,0.0921551796998022,0.0550176810509231,0.0582351103701297,0.0918076143827004,0.0909004415612606,0.0549232744331786,0.0406692284167573,0.075193484133159,0.0740425478439838,0.0491834252264911,0.048338408892118,0.0815629456306851,0.0737884202376568,0,0.0512365395914959,0.106756474679893,0.106688244669333,0.0520640792663014,0.0397017587995398,0.0668155776324325,0.0697667911188359,0.0447195853852094,0.0618585436824517,0.0914113873680252,0.0883580297501802,0.0406059287279383,0.0419542303591264,0.39884730097189,0.0964402997430088,0.0854316587795663,0.138723487713977,0.085011634893095,0.0679821753326226,0.0686886481507901,0.0468139612811847,0.0387648688843899,0.0843096447183945,0.102876002351686,0.0589685888764027,0.045312881588099,0.0818075187215771,0.0816675428661149,0.0711908818183995,0.0488818346314777,0.0807268310574576,0.0775573990778159,0.0704414880393756,0.0837343554828524,0.115707931227545,0.106731864107125,0.0509904496550324,0.0673668380147773,0.105655430632117,0.102270270376386,0.0507844250699247,0.0526643806588559,0.07132657793976,0.0734879625911962,0.0685085967515517,0.0602427739455431,0.0834189969733306,0.0817822877363486,0.0513530700701449,0.0442992891769085
"E6-S_Soil",0.0841017391921565,0.0840380639338794,0.0679475399117191,0.0496756891572838,0.132209291227913,0.115176096309636,0.0549143091485464,0.0858682942452676,0.0919804124334077,0.0968917714822531,0.0616514749932787,0.0637081054493827,0.093985100190489,0.0929847895293772,0.0478900210516937,0.0513004974890243,0.0806438823560687,0.0791303030205114,0.0596168894878888,0.0575231546755337,0.0841336704184502,0.0761240492144763,0.0512365395914959,0,0.10915280701689,0.110006790712763,0.058188175810786,0.0513872128124668,0.0796595683456938,0.0832790672948093,0.0585539462068438,0.076790112779212,0.0982041751576063,0.0950272971510678,0.0583885568144352,0.0586777745971916,0.397793228396713,0.104289196055462,0.0970940388795266,0.139702184382921,0.0976275085855931,0.0780000323976807,0.0783786010342441,0.0615325846484474,0.0524392653221059,0.0912909804903002,0.109702011147885,0.0678447702660758,0.0581338789049858,0.0852355390251879,0.0853948160682785,0.0854751924233378,0.0475609813547038,0.0919400078931278,0.0881335495299563,0.0873705057514821,0.0992961030693013,0.117182831627448,0.109455050011975,0.0454002665616329,0.0830522996198038,0.11240750098989,0.108413559441919,0.0682908800885457,0.069424344987692,0.083082340676446,0.0858769402742743,0.0855730742206631,0.0749324957450906,0.0915759200860621,0.0895333700550458,0.0699427148863805,0.0483795293426583
"E7-1_Root",0.103864865451779,0.104605213977128,0.104876676939821,0.108050814134161,0.134815088254621,0.116131977283161,0.106344169042173,0.114752604794107,0.114780756070984,0.118267393858019,0.0895799815856406,0.0980446601349521,0.109183519005567,0.107695204877458,0.114550590482578,0.106715279122983,0.0967466536311513,0.0957682573540419,0.09394328203377,0.102708754335755,0.108404557258733,0.100383367262809,0.106756474679893,0.10915280701689,0,0.0354591115728889,0.110661775557879,0.104766123629358,0.0989686228424318,0.0978373321933041,0.0994574538944926,0.109478484342907,0.106975504962551,0.105451711007209,0.100388903308165,0.104580568838508,0.406552351826067,0.0998079686830716,0.104632593371537,0.15506190324251,0.0965570451737796,0.098188314598806,0.100318312590936,0.103227010262601,0.10033149996472,0.108861734534144,0.122255545404875,0.115338713153283,0.10538538304655,0.0961897739272362,0.096737879759772,0.123217224372451,0.113814669467052,0.100375686440468,0.0958987974182336,0.106024037451432,0.124733180796055,0.11884724171583,0.110418305278104,0.115026833456791,0.0989739057286756,0.0854648002123308,0.0873440833358013,0.113791911208547,0.102335491030211,0.0998857796064487,0.102817217208582,0.10911699599484,0.106701339588978,0.100878009688715,0.0975884000408815,0.108578199990493,0.099260545586318
"E7-2_Root",0.103254050175649,0.104376907938917,0.104112918565482,0.108386206122542,0.136635808077438,0.115977883415091,0.10642376110241,0.112596576423044,0.11471948228924,0.118296666004436,0.085246502568234,0.0958562297137616,0.11234395825061,0.110997943684733,0.116243395819353,0.105311642705393,0.0977228063670562,0.0960214375772946,0.0927464776646856,0.103254795221298,0.110827226087041,0.103001792529217,0.106688244669333,0.110006790712763,0.0354591115728889,0,0.112152691018674,0.105042747547609,0.0990640708349844,0.096959436203387,0.100054798616189,0.109307775374888,0.110730556856931,0.109777661509244,0.0985046736442317,0.104590828819934,0.407803730591292,0.103685631817938,0.106291180675918,0.153729190832743,0.0851924844204909,0.100662123900978,0.100470233230941,0.103231533604345,0.0988843178069715,0.109532080688019,0.121923043382864,0.116129499209509,0.105410113002699,0.0990155740612984,0.099048012428534,0.125229246232073,0.115196567854023,0.0973536314834135,0.0935309356205459,0.101379970577595,0.125119669732542,0.123572642591191,0.114472537095561,0.116210064571305,0.0910380780254825,0.100028045931353,0.0999832633617313,0.113660789734676,0.102031830389501,0.0998793498260998,0.103703565567448,0.106009978127699,0.10406583650929,0.10344112240205,0.0996380260366195,0.107392012659494,0.0982617476152002
"E7-N_Soil",0.0907267555764687,0.0906447909410799,0.0701144973967318,0.0469764900776927,0.137943687022699,0.12267019751207,0.0569485625572114,0.0927360849467287,0.102650761675382,0.106962768172642,0.0669086353231205,0.0724622326947589,0.100802211089654,0.101294232861413,0.0546294670552187,0.0490454532412038,0.0921430015692716,0.0903351447889647,0.0641556848200245,0.0584725357317791,0.0941840320743426,0.0865936246106571,0.0520640792663014,0.058188175810786,0.110661775557879,0.112152691018674,0,0.0509543583508224,0.0856647035168854,0.0891685488878973,0.0612296883327377,0.0720456269318825,0.10362722405121,0.100276690242327,0.0533298148768632,0.0517947851019999,0.400055503399957,0.108711076164913,0.101530242301081,0.144576199229128,0.0984766442907749,0.0840354654671559,0.0857608584710677,0.069266148728829,0.0479042207957794,0.0960504779816121,0.114939317587931,0.0729969914230188,0.0543771347893585,0.09093871823424,0.0916160880937348,0.0768486199123547,0.0395630441932009,0.0970339487551123,0.0914546490233375,0.0860099943655999,0.0941306738124748,0.12205107114851,0.114945949456246,0.0430028943508864,0.0795578017262343,0.113183518961443,0.108023399797328,0.0623626604527194,0.0752046365962477,0.0899082044003347,0.0919430006241475,0.0787985757277167,0.0652772569004535,0.0977368374862767,0.0947169140130918,0.074117645444086,0.049146301017776
"E7-S_Soil",0.0730337392562282,0.0736898843789405,0.0484680739076911,0.0453141750786732,0.129276201931108,0.110012782899264,0.0412414159212754,0.075499856862699,0.0838145533415056,0.0877507920813712,0.0495903160023972,0.053499584486052,0.0906474124406939,0.089125757166811,0.0572754537406488,0.0442961625315745,0.0725042602776635,0.0711898355162986,0.0465440724042376,0.0468528890634264,0.0837502807300554,0.0741866915220603,0.0397017587995398,0.0513872128124668,0.104766123629358,0.105042747547609,0.0509543583508224,0,0.0672855549662712,0.0710764254878084,0.042726257929892,0.0585261312250751,0.0893097541816663,0.0865158368248667,0.0432932918032371,0.0406619629324143,0.39852476809568,0.0972767380429786,0.0877346565105504,0.136536672526708,0.0835576489494307,0.0666857520171886,0.0678334978437508,0.0440099433329034,0.0396989859273095,0.0851083614589027,0.10367886011577,0.0594117347709477,0.044931658127921,0.080871566209605,0.0818595467245026,0.0698256649375121,0.0533709028850715,0.07577488783727,0.0715940700413587,0.0685562685643755,0.0811943801714899,0.115273638246167,0.108355910172579,0.0525454135196862,0.066974882353319,0.105726669765435,0.102141807614047,0.050265895850965,0.051553112428792,0.0679410246499533,0.0703713089146279,0.0618623287622712,0.0544556895736697,0.0795570085409828,0.0758373866598838,0.0462549596843733,0.0411589314298498
"E8-1_Root",0.061826680507121,0.0644042575281742,0.0582345440181445,0.0700372190983858,0.116402137163645,0.0892901017496594,0.0659898518359276,0.0778636439212981,0.0788509045013676,0.0816799621915182,0.065152059878067,0.0691196938003345,0.0829634990147273,0.0778129222699832,0.0875568352392876,0.0705182481675981,0.0656477104531582,0.0663596296948399,0.0597408308044394,0.0653788159290485,0.0795225797513725,0.0666693140942935,0.0668155776324325,0.0796595683456938,0.0989686228424318,0.0990640708349844,0.0856647035168854,0.0672855549662712,0,0.0204516581459368,0.0533001766490366,0.0664274583622138,0.0761223768800506,0.0759113220008173,0.0697108746669424,0.0655230362118728,0.40087570871371,0.0867086388037578,0.0767460941139699,0.143720269001491,0.089679454989144,0.0574351029275753,0.0593382655004616,0.0575145313062896,0.0664928282841917,0.0729363431476392,0.0928095785264944,0.0816460857819952,0.0686062256911938,0.0773977345697215,0.0762376805346487,0.0899866409562343,0.0870569693697492,0.070881332403185,0.0665824022110681,0.0830515444522178,0.0943085748770106,0.111062970551635,0.103115122154615,0.0886954879501708,0.0790668107885898,0.101343013587219,0.0986638081936411,0.0728121061653002,0.0540569038624694,0.0524026342018048,0.0559741463954847,0.0759524162763628,0.0764702139927394,0.067476797727382,0.0638411110953056,0.0649179598771732,0.0693578996303511
"E8-2_Root",0.0623858986022189,0.0657834636125506,0.0601826405540398,0.0722602456873288,0.116505653496295,0.0873133444429526,0.0699181074359082,0.0796628268183004,0.080552028836313,0.083135959388082,0.0682018671413648,0.0727481763979555,0.0855537431936928,0.0802956944977302,0.0912727942986945,0.0722413739693809,0.0685323621296014,0.0693757473103072,0.0631980242815319,0.0687990247685903,0.083360395101735,0.0703174661547402,0.0697667911188359,0.0832790672948093,0.0978373321933041,0.096959436203387,0.0891685488878973,0.0710764254878084,0.0204516581459368,0,0.0578800355343323,0.0711714469086471,0.0767223379981164,0.0767232329612038,0.0722117546070227,0.0690824283602406,0.402167127516622,0.0872956678158959,0.0776475775514784,0.145755179236802,0.0909748457024698,0.0590863497612773,0.0605033860683855,0.061172771656303,0.069239922624312,0.0743339039645001,0.0936823878582858,0.0852650019946385,0.0714428438801224,0.0792359524927685,0.0781451660033826,0.0933959438791019,0.0904359457063634,0.0723375522251286,0.068769869860624,0.085806427567881,0.0986956921815969,0.11257421316578,0.103906464273712,0.0923929450935756,0.0804728656369578,0.101216780313262,0.0990286072091667,0.0760246272687597,0.0571904096275237,0.0543279063410725,0.0581994938421144,0.0789306398629127,0.0790859751340509,0.0672469024502466,0.0638466254055917,0.0679139967058592,0.0728317558493972
"E8-N_Soil",0.0697108333792603,0.0700655733382574,0.0492467531721017,0.0516329114996405,0.125104806685793,0.105627085263472,0.043610971817861,0.0760703909801207,0.0820766678724103,0.0860605242925201,0.0462967723907869,0.0527514939547635,0.084911365256869,0.0827463398736,0.0627672211110562,0.0517036676244237,0.0669188215257252,0.0656026838406274,0.0401649947233508,0.0420247534055413,0.0780094056387024,0.0675491412026494,0.0447195853852094,0.0585539462068438,0.0994574538944926,0.100054798616189,0.0612296883327377,0.042726257929892,0.0533001766490366,0.0578800355343323,0,0.0559620824671536,0.0821011359726235,0.079727882007618,0.0432886746490767,0.0421595449833364,0.397545933309981,0.0941119039021814,0.0850839069891973,0.137630861117384,0.0796195571595571,0.0643938564036153,0.0669453098580473,0.0463754076951611,0.0445285802061804,0.0804113646612821,0.100719556624493,0.0657359227362243,0.0516388514971897,0.0777674070936746,0.0779970939564943,0.0694953802963083,0.0611789515949197,0.0735995958299435,0.0679369130592502,0.0690671689404419,0.0809767777215313,0.112746522942389,0.105489756262293,0.0628441888383556,0.063804572706645,0.102144836816173,0.0987130110677647,0.0536600110931759,0.0459412317862702,0.0631643960191326,0.0652413624913546,0.0625283659298295,0.0602962253933785,0.0770018008413627,0.0726700616526978,0.0506481392054947,0.044586996531588
"E8-S_Soil",0.0777093682343768,0.0773837675597454,0.059194251068792,0.0683460566953591,0.1294743781371,0.111741161516634,0.0536941023235553,0.0816823864234709,0.0942161751821444,0.0977293799509912,0.0677190647722483,0.0702785532094685,0.0985534733065217,0.0964615165114472,0.080782339347922,0.0673704801997404,0.0829519286876316,0.0822254423754929,0.0628211201375478,0.0650333713148821,0.0898624134044482,0.0825431191382151,0.0618585436824517,0.076790112779212,0.109478484342907,0.109307775374888,0.0720456269318825,0.0585261312250751,0.0664274583622138,0.0711714469086471,0.0559620824671536,0,0.0931638253096021,0.091588980027494,0.0652385946004235,0.0596097357910095,0.400497917223576,0.097038152387762,0.0877503930086609,0.142447798320888,0.0832974202151875,0.0714558531799471,0.0731514949368591,0.059090554520294,0.0639680164160744,0.0868904295209078,0.107066570782379,0.0730198733278516,0.0599761217354835,0.0874516552167403,0.0875371491458901,0.0781271089029154,0.0772275063463136,0.0790034770901302,0.0760592391949192,0.0666579075581793,0.0671648078856694,0.119136119328185,0.112054500995424,0.0795025892413052,0.072734027307507,0.103099689390729,0.0985825084613311,0.0544880108871493,0.0577816453746367,0.0692489499430084,0.0703979838213803,0.0644655975434258,0.067562442615822,0.0826046763735191,0.0807212167628676,0.057432652999406,0.0660976715402218
"E9-1_Root",0.0903351955618792,0.0913438692639339,0.0880820911915652,0.0931881566317742,0.128791758220862,0.108074553825886,0.0910403228039889,0.105780832508917,0.097136545423484,0.099924486884935,0.0921158801440587,0.0940263904728912,0.0755558425415966,0.0731794605708087,0.104043673390315,0.0924494609445501,0.0903284458270262,0.0912632800429055,0.0872183994354766,0.0899126861368983,0.0857908908540067,0.0795934719205891,0.0914113873680252,0.0982041751576063,0.106975504962551,0.110730556856931,0.10362722405121,0.0893097541816663,0.0761223768800506,0.0767223379981164,0.0821011359726235,0.0931638253096021,0,0.0215049377464449,0.0922404391069693,0.0872748775152979,0.405664608284918,0.0801604563454556,0.0837435644366109,0.159516770440488,0.114062496026207,0.0748819629773102,0.0778067664414386,0.0872735774583172,0.0875263018341238,0.0901799369590669,0.10436001967983,0.101046828354512,0.0946309356892999,0.0741667894185468,0.0738912261491547,0.106470240391128,0.102823887627513,0.0939739564936291,0.0935926550783042,0.104446244328098,0.113278760271646,0.0990334496346477,0.0905563344787213,0.104251487068491,0.102440496307992,0.106411544102213,0.103877766236255,0.0954959174470158,0.086782659318836,0.0777794571313373,0.0803169689612447,0.098485995885732,0.0980908151410617,0.0824504398818035,0.07975400899822,0.0893798942658011,0.0926015810697041
"E9-2_Root",0.0885194116977257,0.0893090880924173,0.0857001099575663,0.0902851949346909,0.12782579413872,0.107504448894509,0.0879502081099156,0.103975129434042,0.0972481750244548,0.10048052336138,0.0901721341240457,0.0922810918814174,0.0755447423743103,0.0731047752893473,0.100915395752726,0.0896765590289025,0.0890235700566953,0.0900015245826779,0.08480421874723,0.087373976915344,0.0839143726833294,0.0774134527024436,0.0883580297501802,0.0950272971510678,0.105451711007209,0.109777661509244,0.100276690242327,0.0865158368248667,0.0759113220008173,0.0767232329612038,0.079727882007618,0.091588980027494,0.0215049377464449,0,0.0889327487086537,0.0847582646280304,0.404760900453117,0.0809534985937244,0.0833860335984091,0.157468841291373,0.112259426593002,0.0739684323336079,0.0774194506325444,0.0846529418799672,0.0854499646377688,0.0890536346108237,0.1042494805435,0.0984325209917757,0.0920005636218336,0.072113752225342,0.0719083519028777,0.102967308561077,0.0992994340766119,0.0948451300346825,0.0933808221999068,0.102761145256102,0.110649058625189,0.0971273669000982,0.0885522573356791,0.100915696740264,0.101083438953571,0.103221316281757,0.101526564547819,0.0917773202736072,0.0844752331295383,0.0778651045092638,0.0802745359744264,0.0972267319029653,0.096446672630605,0.082053220178787,0.0801259995964229,0.0879838100240556,0.0900118281521493
"E9-N_Soil",0.078640123198383,0.079276154931414,0.0529122918196066,0.046601181792736,0.131804526087167,0.112925582143429,0.0477315590596048,0.0813791691868124,0.093400248032236,0.0974807272532387,0.0499286253816845,0.0609493855995743,0.0942734579852378,0.0938794745903899,0.0585899840441529,0.0494029774837337,0.0788150908845884,0.0769867024336089,0.0477684766522317,0.0485462289335804,0.0882642716793186,0.079173663227016,0.0406059287279383,0.0583885568144352,0.100388903308165,0.0985046736442317,0.0533298148768632,0.0432932918032371,0.0697108746669424,0.0722117546070227,0.0432886746490767,0.0652385946004235,0.0922404391069693,0.0889327487086537,0,0.0369922760100117,0.399643217257993,0.100032925359512,0.089753639896491,0.13998413656762,0.0717782478156232,0.0751143801102473,0.0773875822038938,0.0530996073802063,0.0346725718433344,0.0899009246601292,0.107731044608714,0.0654524105701388,0.0535908283191386,0.0854097024275618,0.0859571620537202,0.064500333029716,0.0525670769441737,0.0766796168422146,0.0694238330695494,0.0637111297836621,0.0820993963130936,0.119658773613365,0.111483879396576,0.057166863922977,0.0560530955037914,0.109836493616726,0.107075855952869,0.0585896624118685,0.0540896098689055,0.073532315647172,0.0746350115862442,0.0601336396981586,0.0548108353722354,0.0864730061977197,0.0819373595939836,0.056636209378155,0.0411973462734567
"E9-S_Soil",0.0754034843833234,0.0760522450140323,0.0499383767287378,0.0454158294471199,0.129241578111751,0.110408217084534,0.0473404281111186,0.077259069833992,0.0877469567809551,0.0917646431750353,0.0532847627867688,0.0599358195049852,0.0910014170721723,0.0898582359567702,0.0598517233450737,0.0449983723073255,0.0759245310642039,0.0743306289025849,0.0500299339463009,0.0507954438066069,0.0837722961128465,0.0748853171045301,0.0419542303591264,0.0586777745971916,0.104580568838508,0.104590828819934,0.0517947851019999,0.0406619629324143,0.0655230362118728,0.0690824283602406,0.0421595449833364,0.0596097357910095,0.0872748775152979,0.0847582646280304,0.0369922760100117,0,0.399164769181717,0.0958475578872282,0.0857941358047445,0.140758417065952,0.079435788619432,0.0682399090832766,0.0691972275062432,0.0478172691630293,0.033934190134123,0.0852587374879641,0.104033140418891,0.0638175431487028,0.0503171434607234,0.0808672702510745,0.081418147409336,0.0657289431086193,0.0554667634389061,0.0756533563700619,0.0712002846579092,0.0643311855229254,0.0759322943849986,0.115460858055376,0.108204754326084,0.0567095842770644,0.0571442020826907,0.105333160663074,0.100547864764849,0.0538705951845284,0.0527780544345183,0.0686156360505455,0.0711313653251079,0.0544035019541139,0.0474484672381631,0.0820266575620868,0.0780058612789046,0.0509556970885297,0.040995657429215
"Neg_Control",0.401823947200476,0.401337021165735,0.40039242145796,0.399433728156428,0.413907597234678,0.410234211983156,0.397882563070311,0.401342848454413,0.403688105373895,0.405538665114665,0.398056647364074,0.398059356239104,0.403094156921115,0.402845943050726,0.398804960809717,0.400055632063987,0.399983552839641,0.39954420917781,0.397431725578634,0.39831224256639,0.395447637934946,0.394932022466203,0.39884730097189,0.397793228396713,0.406552351826067,0.407803730591292,0.400055503399957,0.39852476809568,0.40087570871371,0.402167127516622,0.397545933309981,0.400497917223576,0.405664608284918,0.404760900453117,0.399643217257993,0.399164769181717,0,0.406629909298938,0.404908804087805,0.414738021212613,0.403975270588676,0.401058192393788,0.401860777296746,0.397794345120395,0.399511291016064,0.403676801031969,0.409319471434405,0.400729947090899,0.398881026619439,0.401588046586234,0.401403961234039,0.403016394682336,0.399053223532795,0.403568636805487,0.402075583013763,0.403063369299785,0.404635174232324,0.409175530747435,0.407418368451305,0.398704005526433,0.402346641329386,0.408210235071355,0.4073650087595,0.400902839435499,0.399212590355501,0.401987657343659,0.402395216711264,0.403225987698743,0.402196810704762,0.403859078485379,0.403338341057041,0.400557474956816,0.397636671367498
"P1-1_Root",0.0886690903491718,0.0875423962297524,0.0911293040034704,0.0995582810759727,0.11746992078274,0.0969360574208118,0.0947300324682844,0.105419827497659,0.108349302261715,0.111693545312417,0.0971108085461978,0.0993967570729215,0.070304388099137,0.0698464581549854,0.111383495070589,0.0968608687362421,0.0981855793310073,0.0988757730890533,0.0965947811807128,0.100710575919757,0.0804657386480399,0.0796882933881253,0.0964402997430088,0.104289196055462,0.0998079686830716,0.103685631817938,0.108711076164913,0.0972767380429786,0.0867086388037578,0.0872956678158959,0.0941119039021814,0.097038152387762,0.0801604563454556,0.0809534985937244,0.100032925359512,0.0958475578872282,0.406629909298938,0,0.0354546115686635,0.158164624998218,0.108781189326145,0.0668453669954161,0.0676826763231678,0.0907836773671307,0.0938384165267019,0.0835488583536001,0.0996300574981792,0.105839440034773,0.0951293192559325,0.071773391402624,0.0711519405212996,0.113642534036806,0.108559641877953,0.0865070670058311,0.0893924180030091,0.100445759209913,0.10989336713677,0.0678226987936896,0.0626370779966268,0.109115882244187,0.103163126207278,0.0942933271006291,0.0883454711462427,0.0983267087228967,0.0906797903739124,0.0697363554338456,0.0688934864492195,0.099840496834072,0.099746399449348,0.0939500144797484,0.0938271198660209,0.0950494731191069,0.10028756246267
"P1-2_Root",0.0773549333913902,0.0765684025105504,0.0781114203672198,0.0894748321412876,0.112971734509159,0.0893474568690259,0.0844065290600215,0.0955109076619811,0.101162254835711,0.104644281011267,0.0896884797989587,0.0914704271536284,0.073834379565958,0.0725420789730313,0.104267040209535,0.0881066436550362,0.0910180381468467,0.0915753100425211,0.0884279319508329,0.0927196339828822,0.0801459651378847,0.075426931610524,0.0854316587795663,0.0970940388795266,0.104632593371537,0.106291180675918,0.101530242301081,0.0877346565105504,0.0767460941139699,0.0776475775514784,0.0850839069891973,0.0877503930086609,0.0837435644366109,0.0833860335984091,0.089753639896491,0.0857941358047445,0.404908804087805,0.0354546115686635,0,0.152796460886105,0.0994669583797548,0.0579097459494268,0.0590368880360303,0.0791508464087951,0.0833049279496242,0.0790056305420574,0.0952758390729393,0.0973428478420581,0.0848561429297583,0.0713834950325488,0.0706307831076705,0.104675082486609,0.101541859823844,0.0772407879934885,0.0784686996386629,0.0900624050894386,0.101280228709722,0.0738927335866618,0.068162886116378,0.102299357038135,0.0936943693507139,0.0996790263207997,0.0948030230627856,0.0887145027723861,0.0789295088793375,0.0573787661312726,0.055288886221608,0.0897041852803837,0.0896910866208942,0.0860334424614416,0.0852647510765731,0.0828799663002824,0.0918930069001075
"P1-N_Soil",0.136372283803877,0.137184675909881,0.135567152167979,0.142188228657746,0.175140088380111,0.162855720177041,0.137474630348591,0.142556984689141,0.153031843997798,0.15678496887561,0.133996777927003,0.135253957494265,0.153895851664803,0.152910788019154,0.144896020162089,0.142589094153301,0.144843586660452,0.142979650251874,0.135538162718456,0.140138105012991,0.146424504677649,0.142082628406497,0.138723487713977,0.139702184382921,0.15506190324251,0.153729190832743,0.144576199229128,0.136536672526708,0.143720269001491,0.145755179236802,0.137630861117384,0.142447798320888,0.159516770440488,0.157468841291373,0.13998413656762,0.140758417065952,0.414738021212613,0.158164624998218,0.152796460886105,0,0.142035400257137,0.144562043621369,0.145780182978088,0.136209821483,0.13851388289738,0.148246434855595,0.159232982257931,0.140888212870462,0.134743934875966,0.14958615152304,0.148229134073735,0.152326886470186,0.145324593949857,0.14713417643701,0.143216268355636,0.143664363642902,0.154356198570235,0.168705565974574,0.16308094907325,0.14346117446397,0.142369306626905,0.165923300119917,0.164230285381848,0.145430027962272,0.137439368107557,0.146288837492895,0.14815337840189,0.148334907046864,0.144542124529536,0.147096717145167,0.146589199996599,0.139587616902357,0.137310840029737
"P1-S_Soil",0.0905338231974097,0.0909164402652008,0.0775925284563868,0.0943556222231799,0.141755073883596,0.123320990773443,0.0826722935692838,0.0900773317429246,0.108939439858174,0.11317767739494,0.0665911671407846,0.079685770743329,0.115034662004668,0.113752581515169,0.103413691858256,0.091289365561971,0.09310834371124,0.0902958296841249,0.0756396752956177,0.0875803507913916,0.103625186650951,0.097347340281435,0.085011634893095,0.0976275085855931,0.0965570451737796,0.0851924844204909,0.0984766442907749,0.0835576489494307,0.089679454989144,0.0909748457024698,0.0796195571595571,0.0832974202151875,0.114062496026207,0.112259426593002,0.0717782478156232,0.079435788619432,0.403975270588676,0.108781189326145,0.0994669583797548,0.142035400257137,0,0.0947650864192726,0.0953245860356944,0.0750417678216393,0.0773641979319766,0.108982227684657,0.123667260168969,0.0976529620486739,0.0836042924639718,0.103206863775717,0.102404061835202,0.0956561028355127,0.102448028192889,0.0704417677148859,0.0657258635004282,0.0562413521435823,0.0878044298982232,0.133527161938843,0.126371050900007,0.101790464761607,0.0557695034891347,0.124799715307461,0.122167902145776,0.0903788747843141,0.0735312410782166,0.0855161277132655,0.0875634895778164,0.0687167184059093,0.0732636742498799,0.0987820471212588,0.0947315221743751,0.0766848029922351,0.0829530279563837
