"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"E6-S_Soil",68.010248166936,67.6123121887803,69.188713394384,73.7492913968759,68.8052593978703,66.8627563242724,68.3187800099187,69.6112811043183,74.9900746878707,75.0775312979492,73.3614646490385,77.878699218391,64.2017791985609,64.5769441350545,59.6169454124345,67.1933314264761,71.9021048881413,72.3297938601963,71.42670634976,74.3730335841857,66.9069098318956,70.2824891437035,61.419869239646,0,71.469785718625,72.5153615270721,73.067969539542,63.3961057020398,72.6236574570272,75.0858359811279,80.045176641444,70.5800084120874,65.021780907508,65.918995139768,70.3611313020977,69.6431839454146,65.3889054883577,65.3263959449684,63.3993326801109,73.750321905129,66.8138009113047,66.7812000508019,73.945487755684,62.6127465434128,64.1461226584097,66.2456772670055,64.3667014579307,61.5909232968806,67.128893112141,66.5489132338888,67.5379010836183,65.8077206653916,74.6316965977635,75.3938979970615,74.1553659898367,70.3486904973899,64.2402491064308,64.1126830587085,64.2804248327784,67.6444537725998,63.6896291909693,63.8183383534312,68.5015440678531,73.6778983553935,70.4658340052698,70.1820407804743,73.9435384148511,75.7083399304842,66.7715529365639,66.453229969894,71.4178147756835,75.3393870382895
"E7-1_Root",61.1136948417669,60.7925239635002,72.5687383267926,80.9063700830754,58.4170955490672,57.6290025188633,71.7795557889956,71.4495005712027,64.3905098163019,65.0972012431065,78.4862031762804,78.7300665045711,56.8909418453563,56.8183928262418,73.4298857747686,73.5011660187303,63.1102776567161,63.6513617672895,72.9905032381605,78.4161791563196,65.6168862150372,70.3098827618037,71.1639587248249,71.469785718625,0,19.8953988333446,65.9512953203666,69.9076483396787,60.7156992022893,63.7372574107865,81.3286220102348,69.7545044085022,57.654183675378,59.0983837037752,78.0996875877059,76.4249059063939,57.8396717017417,58.5500655706483,67.0083341266405,70.7715731221417,60.0835041808529,60.5510053826125,73.1150131906751,69.0646911469458,60.2009029554892,61.2827370733746,69.213321011854,68.57928367297,58.8471218044411,59.0567756947671,75.647980483612,73.6984484465373,69.1010390940108,70.2400923097685,75.9059462238578,71.2663725442463,59.0317132307504,59.2006675723211,77.3266757901376,74.955655836583,56.1262133397367,56.8757348657962,70.6931960921869,70.3786561531852,62.7236346077566,63.0879129272668,72.5155944946861,76.4699937746766,62.2583110838929,61.6134110364304,74.8065003673015,81.3722119728102
"E7-2_Root",62.0721924979108,62.0391843248529,72.6839735295362,81.0717353891961,59.6607702501265,58.9933953277011,71.9290396256052,71.6727258681549,65.1081488063326,65.9480734931865,78.0338550719354,78.0937090502937,58.0520586014687,57.8539984175322,73.4176792565309,73.8166999810209,64.0902749967214,64.8262480228937,72.7205311763772,77.9755112175929,67.8939035155118,71.786016689434,71.7595919479237,72.5153615270721,19.8953988333446,0,64.9590967254881,70.1980056951206,61.7354412237247,64.5942582079299,80.8469771764153,70.0102545399077,58.6074767536995,60.0003325329976,77.4171768991137,75.8701557882874,59.6373371042929,60.2810694837253,68.4821443873733,71.6263228900904,61.1438057702426,61.5849445557817,73.4175782572355,69.4649674082847,61.4217657490879,62.4270570297302,69.799890579724,68.6422789151454,60.1760532041166,59.8788681706644,75.9249688696339,73.9515338229669,70.0999604449407,70.9941422897158,76.354203461137,72.3078934926493,59.4418447452697,59.8028435920102,78.1699522077343,75.086184682982,57.3660074364936,57.8524240667649,70.5142112054465,70.3940143553152,63.486586414015,63.2071426607176,72.7693995086615,76.4052050005155,63.7012492203732,63.2602564717762,75.0680314842669,81.2633257876972
"E7-N_Soil",71.0254358484366,70.6313537736773,66.2016333639268,79.4212177368646,73.9279354746213,72.8896294160623,66.7235531893913,69.6621506381298,79.3543172919824,79.3156822999078,74.8477145053588,76.4263388993937,72.4645874710515,72.7325182999011,68.3123890225782,70.0815877437011,78.2933811975316,78.4776580550918,72.6319565500425,68.4685113131663,79.1642464224807,82.4759656325981,63.2593042972369,73.067969539542,65.9512953203666,64.9590967254881,0,58.7598453664524,76.8038348369881,79.1683049257578,75.625391022225,63.7064005113601,72.0854406185101,73.3652733960257,72.0882068983309,70.7005086243431,71.4475385809942,70.9622098240249,69.2411540351705,77.0730238721267,72.3330709865252,71.6507922691197,73.5530194658054,67.0433648131944,71.9280064774896,71.8965938768468,65.7040507260026,62.2191382193299,74.2479549892152,73.3476337081834,65.4833675415709,66.7238777398105,79.5938461627791,79.7698038574989,73.6285275620414,70.1444584553044,73.8519955612778,73.2345501342027,72.358510403913,70.9807201314336,67.2770370550972,67.2598129874576,64.1175251814363,71.4221640799247,74.3379689437647,74.0898508537139,70.579852315797,75.1739399610672,72.9730533182375,72.5542920604846,73.5882358697495,77.5977571799529
"E7-S_Soil",62.7209064280043,62.2150322219017,59.6034186333816,73.510753243233,64.9718585793958,63.5743140852177,57.0609228551409,61.7550171993654,74.0546897405322,74.4146765987809,70.7281963086147,73.2879945038953,64.5197091383627,64.8717502348767,61.8164831284153,65.7118822785775,69.0069274575107,69.2687780335805,64.5863601219256,64.8521933212553,70.8218834256978,73.8338113108955,54.5025212159976,63.3961057020398,69.9076483396787,70.1980056951206,58.7598453664524,0,69.3079518554771,71.5494520633198,69.9232664550948,60.605219764446,62.3828310233574,63.7866533062163,68.1000560665529,63.2797678311232,61.9546555351994,61.2844275416302,58.0166940649562,68.9763280972693,63.0076765868954,62.1116928184169,66.3247607685972,57.0151518781584,61.5298420386402,61.8510249458113,54.6620890287097,51.4378051330463,66.5083717053915,65.6346213724003,59.5846163970418,61.1712338847322,70.8490471822142,71.1416068466987,65.542197555353,62.5735813406937,63.8898190318718,63.3396753252079,63.4770820943727,64.2255070821085,59.9510873823244,60.1637427275952,59.6437892940503,66.1912712744017,65.3486625205928,65.2747619688385,65.0292141862539,68.5309204123667,64.3855284203058,63.9403454903321,68.2607377527662,71.4119907606315
"E8-1_Root",57.1921671699376,56.1136273518015,70.1440726810699,79.9626676952144,53.7942052396142,51.7743673616999,70.1130185272923,65.5439022161996,62.9843328069595,64.0776572489648,76.5774179534456,77.9439140773844,58.8755774265464,58.3326173744957,72.9905794910671,74.026081788612,56.6542540682832,56.492166335143,68.5736846369966,75.9509027099668,65.1835594605012,69.2308515395077,70.2202950560755,72.6236574570272,60.7156992022893,61.7354412237247,76.8038348369881,69.3079518554771,0,23.2339871240295,70.9859295833972,62.5538756843879,55.9805127702985,57.7724849759543,75.5536106827002,75.2776401010841,54.760962003248,55.7824927668886,66.0459748618461,65.6346156570087,55.4490313974231,55.7436979018445,66.1753148229011,66.3180986355874,58.6131551965162,59.4581037535461,68.4984862282373,66.2560230524014,60.2514796300699,60.5958272505165,74.4260987285362,75.2591435095084,62.2975984073958,63.946301771343,73.3397442175806,69.8753640851714,57.4420127344386,58.2177565517848,77.2235760057349,73.9694353737592,55.2865242207519,55.797436854283,69.9733969297599,65.7564819815954,61.3570328895772,61.7923740555401,70.8467807499485,74.0484524043045,60.8043008849854,59.6473676372358,71.760917150542,79.1649778955095
"E8-2_Root",59.4677257173459,58.5442443248045,72.0566897380091,82.6279994928428,58.2693549707067,55.7378216998648,72.3115086084343,67.4583619038917,65.5045126680384,65.8295981576186,77.3822921533026,78.7510085544881,62.3688929943566,62.04706178904,75.8143450199425,76.1276086122045,59.5351338669914,58.7752854674264,71.0872472843069,77.929490711139,67.3652523406649,71.2722016576546,72.5436788770956,75.0858359811279,63.7372574107865,64.5942582079299,79.1683049257578,71.5494520633198,23.2339871240295,0,71.2815148607173,64.6865376251606,59.4187407827724,61.2700266937898,77.369634530993,77.139140764917,58.1734793386689,59.2115322247499,69.2545099542947,67.1678619990455,58.2568677982893,58.570361357984,66.8589422315715,68.8197019613975,61.941620091996,62.2118029492408,71.1107415593159,68.9825881884482,63.8044563912965,64.122125037756,76.8557052385539,78.0356994701735,64.5242992161732,65.4365091933888,74.7922191945971,72.234929364229,60.9481400402206,61.5358645009718,79.3907294702189,75.7558786918526,58.8287007141916,59.7025523071063,72.917437012487,66.9733918308636,63.5819226141482,64.0210319901291,72.4738344711819,74.6181394151338,64.2061184030384,62.7051028981068,72.8899366388425,80.7368903606888
"E8-N_Soil",76.6998879331007,75.6622486920176,71.7468087108708,84.5791116280471,80.5201899774143,78.548736984932,69.9744464019727,73.1971694646546,85.0577166359708,84.9192872539932,77.2001458000885,79.2668392445922,80.7469857335192,80.6421525306826,77.528403243666,73.9251558247203,81.2299994459387,81.2857158912587,76.4663123778682,70.9839880083628,85.854843429549,88.2017094296333,72.0184348341866,80.045176641444,81.3286220102348,80.8469771764153,75.625391022225,69.9232664550948,70.9859295833972,71.2815148607173,0,66.7248998979731,78.327725645028,79.3942526511076,76.2873320304021,73.0787284709933,76.5417410716644,76.4838753653624,77.8244015046114,79.0122544865672,79.333366372114,79.2216299754145,77.4164868986965,71.3617520277738,78.4728286328902,78.5370287488857,75.6895308408677,68.2442063172166,81.401772319023,81.4666462124132,75.0318996112834,77.1484959730964,81.8884232969655,81.3188650414098,75.8648824094374,74.5781410225397,79.5095970164792,78.7020293994527,80.6408336774085,74.2869861970802,74.6960631919375,75.4124804638468,70.688526215601,71.9035941532176,78.4567297502156,78.3938126684838,74.4145365837489,74.0917255114416,77.2410391593184,76.9291606452356,74.5766478777053,79.1719509842984
"E8-S_Soil",65.3866174954416,64.5468216525765,62.5070080752082,76.643980518778,64.8594168886361,63.2120584046315,59.3359905431796,62.7060488454318,74.3040771627951,74.8098457953349,71.4160005956091,71.5545376446233,66.8472026545064,66.7149795663789,67.4078855083525,68.2541603672624,72.1419883057485,72.0790315679487,66.8768027096966,63.9869868635039,75.9257832985316,79.6164881579798,60.4286633048526,70.5800084120874,69.7545044085022,70.0102545399077,63.7064005113601,60.605219764446,62.5538756843879,64.6865376251606,66.7248998979731,0,64.3713064329888,65.8729137709383,69.4929377361605,68.5950414666037,60.7109915966521,60.3793875335972,66.2370940799672,68.8933530558594,64.2093332398372,63.5155134413525,66.7260219720381,62.7850087907249,64.6020658970578,65.1335295845348,62.1957388227509,55.7489578724407,68.1127200252301,68.3552131226043,64.3300454059136,65.3722672259497,69.5355084183256,69.5142064994819,66.0757961920333,59.6443792302352,67.5245634659879,66.8410875831801,74.1817902647178,65.358138554887,58.6902487982384,59.4878308180748,59.13795135586,63.333183410184,63.1431653569498,62.4042154936405,62.192583412807,68.9987297020492,62.8093026605251,62.9789846143997,64.9790054733754,71.8321659768454
"E9-1_Root",56.1618091169147,55.6148718248577,66.862283589595,72.5519586368434,46.960598961297,45.4098828142976,64.7695126525792,64.6801880811934,60.8706674965674,62.3551292876731,74.2531688274845,76.6691012183893,47.1201818401663,46.9952142537832,66.8563774051968,68.9516473365668,57.1728917931593,57.4924553191398,67.0977098420777,73.5074172354485,60.1661682799391,63.9938564462217,64.2912270848054,65.021780907508,57.654183675378,58.6074767536995,72.0854406185101,62.3828310233574,55.9805127702985,59.4187407827724,78.327725645028,64.3713064329888,0,16.3582601410648,66.1881867136126,62.6962599439804,43.6154195933608,44.7329065717201,57.1304777876465,64.6296548936567,49.4780869975725,49.6506186116127,67.3184866221907,59.4156900776357,50.3912630760449,52.4648479142133,62.4536415423165,58.8018093850025,47.733130739797,48.2298245144719,67.2458818406419,65.924509679998,59.1297058285091,61.6751970470821,67.9051749605424,62.218462819933,46.4881307586021,46.5488866972024,70.2688124179725,67.3343626093731,45.1620201183473,45.5445063984394,62.3581048759286,63.8286209065809,49.6004788829832,50.7408328403314,65.4042776227987,67.1148346009566,45.5301062885215,45.275864364899,64.2513786632178,71.9240898859521
"E9-2_Root",57.582841512419,57.0264350739882,68.2104246914269,73.2445515452697,48.0906522748194,46.9348979618326,65.8372315552621,66.4046473913295,62.1263438593361,63.3694806744265,75.2844939947455,77.7422225153846,47.4714277180772,47.3646023454072,67.8430638351462,69.5412903217528,56.657955061446,57.0409187368617,67.4389383770964,74.4184553675301,60.5646645909935,64.5517524018581,65.3488001289532,65.918995139768,59.0983837037752,60.0003325329976,73.3652733960257,63.7866533062163,57.7724849759543,61.2700266937898,79.3942526511076,65.8729137709383,16.3582601410648,0,67.5075706999487,64.3917027519652,46.2284528450216,47.003214712696,58.8138081751852,66.6918568421975,50.9898613251031,51.105533242038,69.0239576873558,60.3676386550653,50.2961141535353,52.898278847802,62.7237964083742,60.0161792601549,48.4353923998501,48.8092427803176,68.7163172940634,66.8656461125717,60.2785514292574,62.7598317835525,69.0871869312731,63.149072711694,47.2314279148172,47.3564663846485,71.7829150343838,69.1276752708147,46.333560350654,46.4119964571934,63.4163840407836,65.121895769243,51.57414523569,52.9242524588703,67.4577905659257,69.2692742763728,46.2320338164721,46.2235892358896,65.9189503480555,73.146655301094
"E9-N_Soil",71.083123952879,71.117768514807,66.312761201602,77.7043940463704,74.8382981515256,73.8887658262988,66.6986259281682,69.4713975667048,80.901131770389,80.0025444199679,73.2629523183124,76.2155776548041,74.3240741779822,74.2945822928222,69.6821658776796,69.7366610589547,76.278900484882,76.691399405998,70.9144177042677,71.6552503135702,78.1587526680611,79.9131713517884,66.2306688006929,70.3611313020977,78.0996875877059,77.4171768991137,72.0882068983309,68.1000560665529,75.5536106827002,77.369634530993,76.2873320304021,69.4929377361605,66.1881867136126,67.5075706999487,0,58.3127562539751,69.2483065718748,69.0934716874411,69.3909133087753,70.5995438319285,72.3752671218038,71.6659370146805,70.0493148016944,64.448109198234,73.5690751719352,74.3181984777382,69.9379549391051,61.7852523787049,74.7323977740045,73.8784494213151,64.7072047536944,68.7890852640445,75.9008015124708,75.5727679746075,70.0177387962662,67.9245045296458,73.8156114199259,72.8606541456538,71.013299998002,67.2652423437979,70.7592227088709,70.5979920387584,68.9144722633996,68.0429242836625,71.3769760558955,70.8401990552096,67.1332540119387,66.2202942812246,69.6447206187746,70.4190630483824,65.159186628131,69.0248502182902
"E9-S_Soil",71.8495528341328,71.1497047787714,67.0428032196376,75.9042161978407,73.1521395799497,72.2640377338836,66.7335772142541,70.0695638690666,80.7492940868736,80.2672705142094,74.4103540581506,77.1279296428461,73.2710745800865,73.4605082219428,68.6986096208532,67.7788510845693,75.7532448847879,76.4032247053335,71.4531105618774,70.4157809606634,78.5252489200839,80.9294219253525,66.807812790132,69.6431839454146,76.4249059063939,75.8701557882874,70.7005086243431,63.2797678311232,75.2776401010841,77.139140764917,73.0787284709933,68.5950414666037,62.6962599439804,64.3917027519652,58.3127562539751,0,68.0385290817133,67.8098709739955,68.7450888016328,73.1941119692453,70.187614515643,69.382492808519,71.5282627916709,63.751492849309,72.4246424922394,73.3848238166771,68.3269040084438,63.1844432647152,73.2022302510368,72.4430244003393,65.1927608645791,67.2486247252373,76.2408103114194,76.3617037270155,70.9290164533077,68.7929595940695,71.7425815705403,70.7917311061505,71.2576587558332,66.0796261653672,67.7501616417021,67.6327543933169,65.3467405856847,69.1733804017628,70.6433497069533,70.5503564475603,67.7155845195317,65.3970352647329,67.52790001721,68.0367629185837,64.2561342341478,67.383707083132
"P1-1_Root",52.1475759654569,51.9524703731732,64.2822841565554,75.4547332475268,47.0128219693275,45.4879172835293,61.9762874437502,62.5272036252544,61.9895960827234,63.7039333273414,74.8034582930278,75.574172401642,49.1385751698181,48.9862207160987,65.7116382054541,68.4521134717354,59.0212688968697,58.7200369673744,65.969302796203,71.7608750831904,60.6145839595174,65.2799636669733,60.9800792227143,65.3889054883577,57.8396717017417,59.6373371042929,71.4475385809942,61.9546555351994,54.760962003248,58.1734793386689,76.5417410716644,60.7109915966521,43.6154195933608,46.2284528450216,69.2483065718748,68.0385290817133,0,16.8130874492486,52.8226122576437,55.5323885776397,49.9642337562233,49.3863463289322,65.553003442784,57.7525880502813,48.8745352885715,49.987261117577,59.3637990507378,56.1323925621889,44.8798364079331,45.5252687024868,66.0120050497142,63.7464519237877,51.2809655805192,53.3370201082907,60.7276351999425,56.6465016135245,46.6666938630183,46.8274412042299,69.9465714818227,65.6173120409599,43.4552529308785,44.1956795687452,61.1191217945602,61.0702776642705,45.1983071684091,45.8181620188527,60.6851095419648,64.1113367487515,47.8385544801694,46.5751495532681,63.4573567087946,74.5165532227764
"P1-2_Root",52.1126216504729,51.7597445576597,64.2324377580856,75.3230337442603,47.5588205504236,46.2673874192401,61.6727345372844,62.673816427386,61.9363536113774,63.5913843371991,74.5992806699039,75.6461655965696,49.516344627294,49.515086811983,65.5124750186624,68.2725978202054,59.9796391913763,59.833042498963,66.5990161946259,71.1902904469032,61.7226250854743,66.0036367333713,60.5536293672265,65.3263959449684,58.5500655706483,60.2810694837253,70.9622098240249,61.2844275416302,55.7824927668886,59.2115322247499,76.4838753653624,60.3793875335972,44.7329065717201,47.003214712696,69.0934716874411,67.8098709739955,16.8130874492486,0,52.9023583162287,55.3412919326092,50.2068356428551,49.3706091619473,65.7012676742122,57.7384775248348,49.0303011753139,50.3941683878718,59.0061460494414,55.5354260849271,46.2600405341694,46.8454957459138,65.997482596745,63.7569426069221,52.0305426339847,54.0666994368562,60.7395973599248,55.76474251569,48.3932143482203,48.1413234845615,69.7645792742121,65.4500192237771,44.2179682155313,44.9782613173872,61.2436589925564,60.584204725974,44.7514122363195,45.5728611432299,60.1131105632149,64.5189339380862,48.1982845424285,46.8972647249693,63.1483364836278,74.1271142843173
"P1-N_Soil",58.4268474559062,58.215313952392,62.337945844386,76.4257035529773,60.1212849853579,58.4631871626649,63.1681884754709,64.8803018880003,70.6334840384409,72.3237137477382,75.3988124550876,79.5377145094552,59.4935170829766,59.0976237170461,65.806603160253,70.7072665021572,66.3920162876851,67.211127899116,67.9989033637637,72.1802484817517,68.8265853948942,72.9295101712132,59.7941451166257,63.3993326801109,67.0083341266405,68.4821443873733,69.2411540351705,58.0166940649562,66.0459748618461,69.2545099542947,77.8244015046114,66.2370940799672,57.1304777876465,58.8138081751852,69.3909133087753,68.7450888016328,52.8226122576437,52.9023583162287,0,62.715716806266,59.4190284076232,59.0820193936667,68.5647275044939,59.2248539564169,58.8250931597128,61.5802461881912,57.0268532405495,56.1390952270944,59.8146653085224,59.7584610735803,63.064369132067,64.4923273490923,63.9443009451686,63.8715225227577,63.4010294844627,61.1165576808569,59.8339658648892,60.6223807814969,64.4916635640588,67.8525380725628,55.8424807613404,55.7430497455905,63.3756944642392,66.9183018601461,59.3109750666633,59.2657011434822,64.4212157136686,67.2214382583081,59.1602680392531,58.4755165968274,66.8385979831825,74.6340929221496
"P1-S_Soil",64.0562708905028,62.2717434320481,67.932632051202,82.519895670778,66.7226797634794,65.5719724257709,68.5491790440792,65.153703799194,74.3651873105349,75.050950374277,78.9944380231086,79.5171699832481,66.732622866756,66.5430265302067,74.4808097382782,75.5490912898261,68.5592549150985,68.6245152258557,71.8102814622487,75.3358662476245,73.4902449605649,76.4386296693904,68.3148347828574,73.750321905129,70.7715731221417,71.6263228900904,77.0730238721267,68.9763280972693,65.6346156570087,67.1678619990455,79.0122544865672,68.8933530558594,64.6296548936567,66.6918568421975,70.5995438319285,73.1941119692453,55.5323885776397,55.3412919326092,62.715716806266,0,65.8986547720164,65.2924795383847,65.6888106750396,67.5533228977969,67.8737641202352,68.8552637666696,69.9078755469144,64.2354476363959,67.526318292322,68.3724349119908,71.0405113759163,75.278421436983,56.7296152415104,55.6744698719171,61.2072415483011,64.2202929339855,65.3108030665502,65.5852186798885,75.3140600976462,68.5040291379012,64.8132056273173,64.5946411278043,70.6986286227682,65.0965474156719,59.2112456540378,60.0808896409188,62.7390226736438,67.6659221050054,64.4043670760907,63.676507855594,68.0498486637041,77.6810286113658
"P2-1_Root",55.4255408258132,54.2129734754411,66.3489687177769,76.1100134360894,49.0873475857207,47.7521328309488,64.6722629381295,62.9444433251008,66.9799473338688,67.8429725193188,77.1753504472575,79.0591391790657,50.5397397569843,50.84868421825,67.5811030414643,71.2755355310694,58.2248522948097,58.767626243882,66.523678957308,73.5798112278872,62.4342937704258,67.0650466035475,62.8286901575122,66.8138009113047,60.0835041808529,61.1438057702426,72.3330709865252,63.0076765868954,55.4490313974231,58.2568677982893,79.333366372114,64.2093332398372,49.4780869975725,50.9898613251031,72.3752671218038,70.187614515643,49.9642337562233,50.2068356428551,59.4190284076232,65.8986547720164,0,17.7395867465829,55.4835019788846,60.0311111872836,51.287686635285,53.6040828598656,60.8930693649904,59.5890527802734,52.5876341809206,52.4628146210185,69.2716423859126,67.4729214639627,64.0035925148061,65.8068386654167,70.707019762587,67.144852629439,52.3895757886814,53.1368598104455,72.2457412648884,70.3179775631017,50.3421300158959,51.3094734785955,65.7539564965966,66.5553824334544,58.5188974222884,59.0237558047326,68.3770082826758,71.453008918445,57.4090026238502,56.5880696200793,70.968568094981,77.4826314730084
"P2-2_Root",55.2353632257685,54.6936887614331,65.9855527027571,76.2298849216871,49.3741302232246,48.1236693456255,63.9914711089404,62.8914353113416,66.9459571438343,67.7764501075779,76.358276154123,78.4198578208389,51.1178838307717,51.3269752541266,67.3807855682469,70.5542503108451,59.020192899706,59.5372509419316,67.0488148511681,73.6832459519386,62.7299228833708,67.1245483491388,62.8473290241459,66.7812000508019,60.5510053826125,61.5849445557817,71.6507922691197,62.1116928184169,55.7436979018445,58.570361357984,79.2216299754145,63.5155134413525,49.6506186116127,51.105533242038,71.6659370146805,69.382492808519,49.3863463289322,49.3706091619473,59.0820193936667,65.2924795383847,17.7395867465829,0,55.0194250326577,59.7204795479423,51.1544562153581,53.3647596731575,60.2397062825988,59.2674291342447,52.5970650064406,52.6235442257967,68.5504677864957,67.4370177097947,62.567239242201,64.5778198990214,68.9925742921144,65.8170966413198,52.3569725361375,52.7404090037659,72.1374366285189,69.5366438563388,50.0820656220326,50.9670220578077,64.9374758333775,66.330623152002,57.918063792751,58.0484056354017,67.5895827470942,70.617162041068,57.0775673749541,56.3994630220307,70.3782284446987,76.529949346833
"P2-N_Soil",65.165055929923,64.4007158124375,66.2655871865051,80.5334008945982,69.0927417600129,66.9587250213919,66.7267436897221,65.9249040056719,77.5107346916821,77.1558645550543,77.8900333186429,78.8823888243747,71.1598872721822,70.8157157177276,74.3054170773799,74.115650465458,67.9988268460235,68.2732220170402,66.4308272842861,72.8386921049,74.8907548465848,77.218694393495,67.4454416976688,73.945487755684,73.1150131906751,73.4175782572355,73.5530194658054,66.3247607685972,66.1753148229011,66.8589422315715,77.4164868986965,66.7260219720381,67.3184866221907,69.0239576873558,70.0493148016944,71.5282627916709,65.553003442784,65.7012676742122,68.5647275044939,65.6888106750396,55.4835019788846,55.0194250326577,0,64.9307243476988,68.1031067772424,68.430170387021,68.5214776348608,62.494215129024,71.6443438521898,71.1859409461554,71.2228178076327,72.7490174964073,70.1450668096333,70.0758389127606,71.2563049042584,71.1217784443138,69.6211934304524,69.0296307432312,76.5431114281137,72.1355507138996,67.4334271638629,67.4716047645751,72.6561698495048,67.8213368740619,67.8441591826777,67.6968384688194,70.34831378358,70.846208546449,68.6726514656258,68.0826327736678,70.5672549316449,77.7628253587397
"P2-S_Soil",61.4396164773755,61.3412498865487,60.7125280608848,69.3705288989452,64.6443883626242,62.4458828449628,60.8235244520984,63.2089099893536,72.3042094515909,72.5044598066657,71.4903228309528,74.7988260484196,61.8498604885347,62.660570015491,60.2999205938709,63.4191403361968,67.1755966672254,67.5377471272321,64.1601818732561,63.9027903121902,70.7987554287182,73.6167671267637,57.3030496816344,62.6127465434128,69.0646911469458,69.4649674082847,67.0433648131944,57.0151518781584,66.3180986355874,68.8197019613975,71.3617520277738,62.7850087907249,59.4156900776357,60.3676386550653,64.448109198234,63.751492849309,57.7525880502813,57.7384775248348,59.2248539564169,67.5533228977969,60.0311111872836,59.7204795479423,64.9307243476988,0,60.9666220166826,61.6849440888978,59.2345453530069,55.3681755128724,63.3538426526267,62.9629811362564,61.5044849643602,60.791636532682,68.8065247277469,69.5220756774133,66.3845636873962,64.2684872186077,61.2339529182837,60.8776069669398,65.8633955526145,65.0272275419511,60.8028932393357,60.9703084514968,62.4518056302139,66.6959391766461,64.3012201715037,64.1473594930461,67.082980519124,67.3272536382785,62.2197434762198,61.9544573678338,65.4100713381685,71.9444583138758
"P3-1_Root",53.1394553597851,52.3273450773898,66.5608309155384,76.0952824498584,52.1911030288126,50.2815417348877,63.88060404307,64.1808616392792,64.5660566621803,65.117152603389,75.2983688154831,77.267998571427,52.5289314490647,52.4701209604728,67.0296320571175,69.7600347310344,60.2092650068569,60.3252641390753,67.2649037266449,72.6420566785849,60.2444395549854,63.6718242401379,58.8437708046482,64.1461226584097,60.2009029554892,61.4217657490879,71.9280064774896,61.5298420386402,58.6131551965162,61.941620091996,78.4728286328902,64.6020658970578,50.3912630760449,50.2961141535353,73.5690751719352,72.4246424922394,48.8745352885715,49.0303011753139,58.8250931597128,67.8737641202352,51.287686635285,51.1544562153581,68.1031067772424,60.9666220166826,0,20.9436697950243,46.6557598936169,53.2427969664092,50.9644353291602,51.1931849341243,67.8908865420441,66.3141045061734,61.6111630847006,63.5731701777618,67.4117207701068,63.9037834562077,51.6038172242525,52.6084413004946,71.5083895079723,70.1460972131066,47.3980945176393,48.8403879270532,62.2347011445336,66.7242278957519,57.4628210924117,57.8114275532206,70.2326309089758,72.8092758012047,54.8585412974257,53.671885456425,68.9887121185838,75.8880169737154
"P3-2_Root",53.8552360303842,52.8051499957197,67.0981167180479,77.5692226592617,54.7193196407616,52.9090041679254,64.896174995408,65.2331476406585,65.9431329918733,66.0941063208051,75.7514417730214,77.4645337870327,54.1771087117247,54.4699260574198,69.0621197548576,71.0783500903597,61.5365266520601,61.2221555856205,67.992105918794,72.7805755996753,61.0824558872092,64.6442351177738,59.5085573978511,66.2456772670055,61.2827370733746,62.4270570297302,71.8965938768468,61.8510249458113,59.4581037535461,62.2118029492408,78.5370287488857,65.1335295845348,52.4648479142133,52.898278847802,74.3181984777382,73.3848238166771,49.987261117577,50.3941683878718,61.5802461881912,68.8552637666696,53.6040828598656,53.3647596731575,68.430170387021,61.6849440888978,20.9436697950243,0,47.6165669698982,54.5464516885762,53.2782403737788,53.2682409697195,68.5725637646479,67.5948638617613,62.1658159275382,64.094563684709,67.8796652141623,65.1964089894133,54.5035743893298,54.9977026491649,72.8801724728776,71.5365051435455,49.8691292293548,52.0734367280336,63.7039245491038,66.9047481446608,58.8186965075029,59.4917408876383,70.7637347112109,73.3831265725416,57.0255289961893,55.7419616830028,69.5039182768259,77.4307889575774
