"","Bac_Shannon_soil","Bac_Simpson_soil","Bac_Invsimpson_soil","Bac_Richness_soil","Copiotroph_rel_abund_soil","Oligotroph_rel_abund_soil","OtherBacteria_rel_abund_soil","Copiotroph_richness_soil","Oligotroph_richness_soil","OtherBacteria_richness_soil","Fungal_Shannon_soil","Fungal_Simpson_soil","Fungal_Invsimpson_soil","Fungal_Richness_soil","AMF_abund_soil","ECM_abund_soil","Endo_abund_soil","Other_abund_soil","Path_abund_soil","Sap_abund_soil","AMF_richness_soil","ECM_richness_soil","Endo_richness_soil","Other_richness_soil","Path_richness_soil","Sap_richness_soil","AMF_Shannon_soil","AMF_Simpson_soil","AMF_Invsimpson_soil","AMF_Richness_soil","Bac_Shannon_root","Bac_Simpson_root","Bac_Invsimpson_root","Bac_Richness_root","Copiotroph_rel_abund_root","Oligotroph_rel_abund_root","OtherBacteria_rel_abund_root","Copiotroph_richness_root","Oligotroph_richness_root","OtherBacteria_richness_root","Fungal_Shannon_root","Fungal_Simpson_root","Fungal_Invsimpson_root","Fungal_Richness_root","AMF_abund_root","ECM_abund_root","Endo_abund_root","Other_abund_root","Path_abund_root","Sap_abund_root","AMF_richness_root","ECM_richness_root","Endo_richness_root","Other_richness_root","Path_richness_root","Sap_richness_root","AMF_Shannon_root","AMF_Simpson_root","AMF_Invsimpson_root","AMF_Richness_root","perc_N","perc_C","CN_ratio","ergosterol","tot_P","perc_P","soil_moisture","organic_matter_LOI","dbh_cm","height_m","litter_depth","pine_litter_prop","euc_litter_prop","lomandra_n","lomandra_p","lomandra_k","lomandra_c","total_litter_biomass","Water_BiologDay1","Pyruvic_Acid_Methyl_Ester_BiologDay1","Tween_40_BiologDay1","Tween_80_BiologDay1","a.Cyclodextrin_BiologDay1","Glycogen_BiologDay1","D.Cellobiose_BiologDay1","a.D.Lactose_BiologDay1","B.Methyl.D.Glucoside_BiologDay1","D.Xylose_BiologDay1","i.Erythritol_BiologDay1","D.Mannitol_BiologDay1","N.Acetyl.D.Glucosamine_BiologDay1","D.Glucosaminic_Acid_BiologDay1","Glucose.1.Phosphae_BiologDay1","D.L.a.Glycerol_Phosphate_BiologDay1","D.Galactonic_Acid_gamma_Lactone_BiologDay1","D.Galactonic_Acid_BiologDay1","X2.Hydroxy_Benzoic_Acid_BiologDay1","X4.Hydroxy_Benzoic_Acid_BiologDay1","gamma.Amino_Butyric_Acid_BiologDay1","Itaconic_Acid_BiologDay1","a.Keto_Butyric_Acid_BiologDay1","D.Malic_Acid_BiologDay1","L.Arginine_BiologDay1","L.Asparagine_BiologDay1","L.Phenylalanine_BiologDay1","L.Serine_BiologDay1","L.Threonine_BiologDay1","Glycyl.L.Glutamic_Acid_BiologDay1","Phenylethyl.amine_BiologDay1","Putrescine_BiologDay1","Water_BiologDay3","Pyruvic_Acid_Methyl_Ester_BiologDay3","Tween_40_BiologDay3","Tween_80_BiologDay3","a.Cyclodextrin_BiologDay3","Glycogen_BiologDay3","D.Cellobiose_BiologDay3","a.D.Lactose_BiologDay3","B.Methyl.D.Glucoside_BiologDay3","D.Xylose_BiologDay3","i.Erythritol_BiologDay3","D.Mannitol_BiologDay3","N.Acetyl.D.Glucosamine_BiologDay3","D.Glucosaminic_Acid_BiologDay3","Glucose.1.Phosphae_BiologDay3","D.L.a.Glycerol_Phosphate_BiologDay3","D.Galactonic_Acid_gamma_Lactone_BiologDay3","D.Galactonic_Acid_BiologDay3","X2.Hydroxy_Benzoic_Acid_BiologDay3","X4.Hydroxy_Benzoic_Acid_BiologDay3","gamma.Amino_Butyric_Acid_BiologDay3","Itaconic_Acid_BiologDay3","a.Keto_Butyric_Acid_BiologDay3","D.Malic_Acid_BiologDay3","L.Arginine_BiologDay3","L.Asparagine_BiologDay3","L.Phenylalanine_BiologDay3","L.Serine_BiologDay3","L.Threonine_BiologDay3","Glycyl.L.Glutamic_Acid_BiologDay3","Phenylethyl.amine_BiologDay3","Putrescine_BiologDay3","Water_BiologDay5","Pyruvic_Acid_Methyl_Ester_BiologDay5","Tween_40_BiologDay5","Tween_80_BiologDay5","a.Cyclodextrin_BiologDay5","Glycogen_BiologDay5","D.Cellobiose_BiologDay5","a.D.Lactose_BiologDay5","B.Methyl.D.Glucoside_BiologDay5","D.Xylose_BiologDay5","i.Erythritol_BiologDay5","D.Mannitol_BiologDay5","N.Acetyl.D.Glucosamine_BiologDay5","D.Glucosaminic_Acid_BiologDay5","Glucose.1.Phosphae_BiologDay5","D.L.a.Glycerol_Phosphate_BiologDay5","D.Galactonic_Acid_gamma_Lactone_BiologDay5","D.Galactonic_Acid_BiologDay5","X2.Hydroxy_Benzoic_Acid_BiologDay5","X4.Hydroxy_Benzoic_Acid_BiologDay5","gamma.Amino_Butyric_Acid_BiologDay5","Itaconic_Acid_BiologDay5","a.Keto_Butyric_Acid_BiologDay5","D.Malic_Acid_BiologDay5","L.Arginine_BiologDay5","L.Asparagine_BiologDay5","L.Phenylalanine_BiologDay5","L.Serine_BiologDay5","L.Threonine_BiologDay5","Glycyl.L.Glutamic_Acid_BiologDay5","Phenylethyl.amine_BiologDay5","Putrescine_BiologDay5","Euc_leafLitter_ergosterol","Euc_leafLitter_totP","Euc_leafLitter_percP","Euc_leafLitter_percN","Euc_leafLitter_percC","Pine_leafLitter_ergosterol","Pine_leafLitter_totP","Pine_leafLitter_percP","Pine_leafLitter_percN","Pine_leafLitter_percC","Euc_Bark_ergosterol","Euc_Bark_totP","Euc_Bark_percP","Euc_Bark_percN","Euc_Bark_percC","Litter_OLayer_ergosterol","Litter_OLayer_totP","Litter_OLayer_percP","Litter_OLayer_percN","Litter_OLayer_percC","Litter_avg_ergosterol","Litter_avg_totP","Litter_avg_percP","Litter_avg_percN","Litter_avg_percC"
"Bac_Shannon_soil",NA,1.02942969704145e-08,7.27353444140988e-09,4.95762688679235e-08,0.513927900401198,0.0787334844039176,0.00279880762548945,0.00134780826220249,0.000154775552547726,1.0556584286725e-06,0.0714401113059444,0.185601628031702,0.251734587720881,0.0103677423267734,0.172178619563738,0.405696369125752,0.594485526331309,0.55862614033396,0.939159833123793,0.263105753341201,0.040736847814193,0.00327077981195156,0.0360357790370984,0.0354754799842403,0.113133034247405,0.014522547241941,0.222504561306612,0.459685303309915,0.120360643414097,0.566023918488379,0.371292850767858,0.665075538212215,0.417263575758986,0.836361187243445,0.34018002641377,0.318948619345025,0.634514142346332,0.980999828154352,0.691667074427232,0.805072768446171,0.777143254420485,0.913504733667566,0.627267120858666,0.276362443865226,0.142515998172398,0.493288822552102,0.723309516724818,0.775914787325807,0.147715083034991,0.38011868225358,0.0265730748095359,0.847741807442322,0.0321418382037804,0.243270257350719,0.527883434141953,0.382518769519463,0.631225683527528,0.5137610628729,0.599666429619726,0.888780308968698,0.0289313541480782,0.0766605630183368,0.101365485940288,0.0512706244132208,0.491732443111493,0.493658766345267,0.010740144693669,0.347316984607152,0.00772495091861902,0.0506951852302704,0.244352257931683,0.000141521215800244,5.61287398053167e-05,0.0495568652715761,0.142695000157587,0.0156551332654544,0.0140801993314152,0.694440285033358,0.26565568230703,0.967897574465942,0.0212403830741867,0.842019618435686,0.327085457850966,0.906697852336398,0.289256821742721,0.380679535739702,0.597879082197693,0.712487567077977,0.261797173264365,0.308919062649114,0.597159076641275,0.919662803697975,0.542435877157223,0.328513877490653,0.142126028891375,0.587198550957739,0.298846018261791,0.365481033329205,0.315819235244423,0.753532116725355,0.196367526050723,0.289098355168791,0.613234877486772,0.587007489746907,0.403860581410803,0.451254501786535,0.424783443234562,0.663220580466988,0.223250207963924,0.220177578634973,0.170355882808911,0.00612325577155182,0.60464725878234,0.465117312443822,0.160302650086978,0.172333482597518,0.422782320189138,0.971334675828273,0.246836369972158,0.994213224663531,0.113811490627791,0.376368960482898,0.0237625193300486,0.0655714309794213,0.0407953439607551,0.191099080599882,0.17873844584963,0.322319203663414,0.405298319358487,0.177293599922574,0.112400028993873,0.151572507208154,0.206835199377815,0.0786344221481721,0.0461883144028534,0.0436358488376034,0.0924263042246065,0.117955751626683,0.257473759022168,0.198112612433038,0.0274246850512569,0.00772056329222748,0.0365721434628616,0.33052819193249,0.480516857532629,0.289240507169661,0.296110273068187,0.433524403563135,0.453912196402958,0.996343055508105,0.137143370995631,0.428567440208217,0.0287937790499802,0.436448354301921,0.0307386197469466,0.46317020501056,0.226747989266639,0.0652484651708449,0.520438939838816,0.760690013495257,0.780176410859191,0.549041313508268,0.665366888638357,0.188719557953436,0.255329177986903,0.19323833246303,0.707126524375433,0.0519008058153514,0.647392255786841,0.0791779370100445,0.0666207368568825,0.0250431268463807,0.0684793413598068,0.00848408716619042,0.0714341851563942,0.0354040524543613,0.0367742765852359,0.380680850999756,0.591866900681641,0.135414567721888,0.210515193817906,0.198643635123814,0.826156928926426,0.79691171418848,0.53036897261633,0.580761879047232,0.557504035127878,0.756814406217724,0.591362209881236,0.00151884084416576,0.0877148451982737,0.0637204059617655,0.0381780268274352,0.559292305917282,0.00706045636554542,0.703802362016885,0.82214547287044,0.760562836635118,0.201131302163609
"Bac_Simpson_soil",1.02942969704145e-08,NA,1.04012798374242e-10,0.000147545638889524,0.802131494553772,0.0119923017807946,0.00537495341748873,0.0538886802295377,9.17580314414579e-05,0.000851826623856189,0.175580418985529,0.148041771892731,0.28220715193474,0.0645557301204205,0.155810294497632,0.428921825588176,0.48788747581236,0.175228574574596,0.693581806116824,0.139225469284097,0.096113468348034,0.000138269032537552,0.205469269469069,0.23717331793583,0.37851752320545,0.0548839721473757,0.274351243083898,0.429341857532071,0.214387717861192,0.964078722286139,0.475888315771715,0.68243914107548,0.373989247260524,0.707449919238866,0.810794770234753,0.406558687531424,0.716072199912709,0.767920817158543,0.803983064162384,0.690856146049044,0.954801108529906,0.79242165285638,0.686745536563304,0.526080748254986,0.153010900119509,0.788178067390172,0.774382498764129,0.845959074191909,0.0645831327948545,0.558427190308109,0.082509971517142,0.769355110786375,0.0657237181481134,0.463846858929784,0.699103683671933,0.707979799378322,0.573620139019554,0.484471789118449,0.457546402477035,0.826959064519966,0.00726208764428926,0.0305649862078603,0.0717256970424769,0.0753569232164608,0.411357611050061,0.413150167021081,0.0212147740924602,0.180628717409223,0.00209594222994403,0.0238271655289886,0.3987978533377,9.91511057391037e-06,2.76707567117285e-05,0.191264233759153,0.429484483471537,0.0491111586926207,0.0172438132170405,0.757681231550222,0.170013494524111,0.542307424021738,0.00586690437730897,0.858528664105776,0.283811522648942,0.760924516310834,0.278805603067883,0.446890898698856,0.408933307206887,0.690726859743588,0.240655565083582,0.375449527651569,0.513002166086242,0.504015230350181,0.464930974971105,0.328576092042667,0.0712938848603335,0.477512649130688,0.391747776452755,0.455360788252191,0.27690574684657,0.69060157050034,0.263584680144576,0.245535331873879,0.596267130172277,0.484952527959269,0.366605720421213,0.425659037751621,0.414846174124838,0.442237966454002,0.203579576810315,0.212018775294206,0.0958798373710417,0.0221243100427233,0.873096251240957,0.636101337996632,0.196833321747712,0.172982102722766,0.374417628111448,0.992587557572931,0.303817209197468,0.666218566014942,0.106646314552172,0.190261839738066,0.0357388352258674,0.10366493157493,0.12190553137253,0.286527444241023,0.351912604235959,0.571690882551899,0.440335692260426,0.269794464451482,0.383854915788221,0.248514145006361,0.257843268233639,0.355318902648675,0.037677823495109,0.0747262970725922,0.0820831372360682,0.390685510423976,0.283818825192351,0.254048130493892,0.131359778248043,0.0385602481465916,0.08317247456998,0.346015049171689,0.966420364815043,0.226874378455079,0.300815734643392,0.601198260942961,0.42847545767305,0.689314827270679,0.115449247981248,0.365179520592064,0.0778295717514434,0.20971721960378,0.0365780114037118,0.37004077466039,0.207044104111751,0.164003157898586,0.843872621035585,0.831764549797823,0.718185351257036,0.842207145710927,0.972533173654494,0.348560024131598,0.46967310895722,0.354976109227695,0.800648328884622,0.0967037640862249,0.805224659035668,0.268589855059221,0.149596733672557,0.0744014487118445,0.167884539862265,0.0247337985582674,0.0747623370699433,0.0527096256275361,0.053081311293476,0.326180633245114,0.841776415472037,0.262113717649297,0.330018640554104,0.329343680642562,0.448936785035774,0.802093901566674,0.595521437688812,0.406973110537622,0.357225304780962,0.613826813435673,0.441792111138505,0.0041204940206212,0.127929615614427,0.0951445459551716,0.097140743316972,0.537337890512514,0.0228620158857971,0.664879989369375,0.799095839522442,0.859382274353906,0.198353950257157
"Bac_Invsimpson_soil",7.27353444140988e-09,1.04012798374242e-10,NA,0.000106589351124065,0.910476714998522,0.0421484852392378,0.0186814113095375,0.0274022036322876,0.000876130788204366,0.000292946435378472,0.215194070842831,0.240246145424439,0.370002871099405,0.0917295759764665,0.0474015373782444,0.651561726821445,0.385800561495595,0.191548242585632,0.822306098640396,0.324604942301265,0.0840509796546711,0.00224864182902129,0.264680005963696,0.204548692622951,0.459302833186553,0.0967156812155401,0.308444877994789,0.507733971521429,0.276166529695263,0.838475390597009,0.288252304613753,0.422372811827981,0.168895691697751,0.672057928731466,0.411381825165654,0.221694417787288,0.906573749574138,0.958839382678628,0.534698999861559,0.612136788386745,0.785760270769154,0.861252024134277,0.636487440768078,0.214285724500685,0.0367768557377084,0.475485081598634,0.524820346190535,0.857194748408844,0.0736811003590085,0.311102288255102,0.0355975899393157,0.916235632731033,0.041982103212693,0.158845342641659,0.307629055626405,0.360406059518768,0.757231566837402,0.741746187490171,0.585687559339207,0.769316980021441,0.0493699842273019,0.10598565249978,0.172806642329994,0.0835930853137339,0.782354518439337,0.785789765394501,0.0334335199757076,0.431299082270956,0.00790566245411606,0.0398146170728486,0.514653221603148,1.5039828764607e-05,1.65070653910249e-05,0.143941359172992,0.259981496089043,0.0807296749253599,0.00907707732088037,0.816856514488121,0.13340046412458,0.564068408343709,0.0123366161974037,0.902607211357017,0.316324092436574,0.688226168962863,0.221454487333588,0.364439423206882,0.336170346060626,0.805600801138953,0.233029216331289,0.384162114343045,0.436340554935992,0.622467870705209,0.486075875575584,0.30906575125012,0.16037415941571,0.469277966658116,0.258337499406248,0.330053555420611,0.225929175371329,0.64777812122549,0.155850160146398,0.186535391576393,0.425834924909195,0.404851333966956,0.303563034830411,0.359963545222576,0.313120179061651,0.524991073175377,0.158494763386549,0.164319552676523,0.105248906319545,0.00837647239369144,0.912356677683001,0.600539835641628,0.205655641911938,0.12268779761628,0.579267950587575,0.917767477826279,0.379258798151852,0.701247931953028,0.080391842895285,0.2694895792712,0.0400385146051041,0.115461547107495,0.0649876940789402,0.347346819860025,0.247410195363194,0.5316822644668,0.347058001380475,0.36481704252521,0.331397795252604,0.26918639831333,0.182301512068449,0.300332266425295,0.025506315734614,0.0805334031143068,0.0768778919425945,0.246028327723586,0.267450682567799,0.231228296314416,0.0806470680083109,0.0630064701184536,0.0666490734539424,0.331715356227346,0.758481396283775,0.182757547132744,0.435663723518421,0.679691006693355,0.663782442210565,0.820741945053158,0.184522133815962,0.445409900672969,0.0363934103361039,0.305307659395206,0.0457265616410099,0.461383142096886,0.167995115432485,0.0909981289636457,0.725150790833255,0.807245361979883,0.662990816721434,0.818580235237369,0.959492506619881,0.452413502573591,0.408476802112688,0.344132573299599,0.625939303578216,0.0919555248006665,0.846369043771976,0.121378638970258,0.163082342310445,0.0452273940669636,0.105918262854246,0.0403512582874761,0.0392145897802236,0.0342838456190977,0.034360906797875,0.303391732523108,0.746620246606148,0.101084728477939,0.507600222189135,0.504318737256051,0.79592391236181,0.762487541395229,0.54212543898723,0.440326263937272,0.384312098950019,0.670566941243286,0.565136933637954,0.00648054488984817,0.0600216745915398,0.0427773979705193,0.0494836195380055,0.692045287037765,0.00928360246897242,0.82240964843359,0.67741542357532,0.76565162852881,0.278616872594346
"Bac_Richness_soil",4.95762688679235e-08,0.000147545638889524,0.000106589351124065,NA,0.278481011287141,0.225945977104737,0.00680768001462129,1.69588730665193e-05,0.00018695308383565,5.24793541956114e-11,0.098084844690022,0.320272650068556,0.304050970891428,0.00961602668736106,0.402287131961005,0.389865863302595,0.994694981071973,0.832908299781512,0.68484434490406,0.322368960627943,0.00488707458188742,0.0187948629632571,0.0272069009248201,0.0269728590915248,0.0890538628808826,0.0157121629936317,0.105767548738753,0.304599599958042,0.051640150415738,0.22139203049523,0.528148652356585,0.872962317886021,0.690510187547442,0.798733965602425,0.348836135314001,0.485903667928132,0.48291016324711,0.980078364518979,0.609796399907203,0.76711114745595,0.490347818218447,0.862525305260845,0.399017827856927,0.176354769803828,0.397944562312408,0.487700584567182,0.978670298385547,0.848568598136163,0.15925050296768,0.324136426591329,0.0183518626328953,0.468456524328768,0.013207057078064,0.241453610532309,0.490451010299553,0.186461542436525,0.561869167274355,0.441189631129686,0.722092176056897,0.785629697183139,0.0459296911001961,0.0744411653552535,0.256179052368305,0.0318163778419955,0.569268114655178,0.570004817738693,0.00894943971030582,0.296146389199558,0.0674277703932953,0.0966420486156672,0.104599024479564,0.00189611513722721,0.000501512766955869,0.00959002429792832,0.0529084580611192,0.0032485972132803,0.0354360986052211,0.682786592939808,0.151166442334839,0.951652444577872,0.129516279684637,0.867064550753966,0.104262138536134,0.609724716335588,0.119159381182509,0.146220322313291,0.358100233229861,0.579642101193916,0.09991425416055,0.135692989449377,0.284972262419987,0.86370927898425,0.309635338922424,0.0982021154476618,0.563402893978017,0.587906091485272,0.0943493599051139,0.113154494840843,0.117176902912514,0.36373953093889,0.102951800736504,0.124643951168036,0.290139679360159,0.309755725897352,0.177659396086982,0.189270692492655,0.159428830098181,0.48340550929671,0.0934684507947354,0.0899761811083244,0.0958012641245247,0.0171104895529179,0.110034076265792,0.286294170335422,0.0256453258260374,0.167653199085971,0.523443412647683,0.740529979807268,0.269742132380378,0.867975046274975,0.0552470155912899,0.816138516708017,0.0260449248636638,0.0379136455352005,0.0309428015943856,0.13833251631702,0.164020283489818,0.140304404464118,0.167873812128658,0.272339521788243,0.0352444159835108,0.112848083230832,0.0942917660536375,0.0326884191926373,0.043486747694701,0.0326961912251686,0.0385647580862329,0.035372386428759,0.0590843492384576,0.123360674405164,0.0153353859828931,0.00173917961028414,0.00936703989703314,0.305717617779018,0.0853457031552551,0.16001160041433,0.324553611503202,0.456812460889213,0.503961219764048,0.982260192666224,0.207368937026828,0.558756372694286,0.059538779417962,0.739533933467287,0.0327677775896094,0.762452826182302,0.473014936679155,0.0460440990809237,0.544113246572631,0.541270405495685,0.591665230988648,0.439033240622067,0.229710251912601,0.112441143536659,0.173401146749838,0.198800500826483,0.417782797257261,0.0173507644128978,0.503268061045273,0.0218748016158292,0.0661973477399358,0.0114518551212797,0.06946380112492,0.000659952904475514,0.147304926286767,0.113645730193909,0.119220307131579,0.590304687755133,0.495567981716855,0.153965482619553,0.306661019357917,0.281733177284559,0.480278734499337,0.941278822420645,0.679163185645337,0.776079301425403,0.79782950943164,0.980887614394776,0.871913922047631,0.00215968235209485,0.224778687331681,0.182991338282269,0.0814362988503641,0.560321127847172,0.0125700170957375,0.703750984611943,0.758882327551273,0.59247313642783,0.303138598286271
"Copiotroph_rel_abund_soil",0.513927900401198,0.802131494553772,0.910476714998522,0.278481011287141,NA,0.0112437177137825,0.304038993401036,0.0027613604795047,0.502716034356661,0.221570949762759,0.697774046908942,0.171612965609441,0.477165183046105,0.0986394122440495,0.790754007200134,0.103652655920236,0.411850711675446,0.479088868393385,0.785530812323325,0.0144481342267158,0.837415290180905,0.325790319764406,0.0351917062088112,0.0180773192333041,0.026675195410153,0.222667527630839,0.418925661539308,0.322812529942745,0.911776802889454,0.648240447804123,0.212709883985955,0.161216586360103,0.170547342018205,0.726823242640031,0.237740851701029,0.59434371139008,0.238491037624544,0.936377220135591,0.459947356251081,0.741553915919653,0.198084656548757,0.258553805120755,0.13553586780775,0.480645685627031,0.973595729361046,0.294307149550172,0.812008763939265,0.520098151260178,0.751081821014352,0.500004145153388,0.686854195549826,0.379586990951621,0.374838216699102,0.608325648455314,0.420012909232114,0.47486753174896,0.892947839418889,0.958007484553115,0.92123427533953,0.496787687459951,0.632709864358875,0.75720450869977,0.682846065685198,0.69074594449846,0.33683594745643,0.33798953086816,0.40657120802096,0.648633314817379,0.729253356091356,0.695734195006209,0.614613035307246,0.914075055454573,0.949141507810251,0.381489516405787,0.0300188288669738,0.722042020797448,0.330718764106804,0.94140167306397,0.310357396466292,0.119966823842682,0.644563970300024,0.765488506812172,0.950889301342446,0.991638539639494,0.886435656235838,0.931060905526769,0.27570489371913,0.059848865623366,0.940837648698047,0.516407320133415,0.759958089291914,0.0784191961591711,0.717243715749474,0.877058149275344,0.904359056988493,0.880623478735133,0.908141856019705,0.657196620793359,0.746526581926565,0.571560677259166,0.990519506839326,0.713601791631264,0.855826018013431,0.749514203958838,0.901913257209424,0.947156065889572,0.934634051388125,0.209525169470703,0.913003391064723,0.881523469564184,0.520910845465402,0.312458033334203,0.229783380324376,0.131983353798268,0.894796746219607,0.340123736115135,0.125604289216357,0.631214634104414,0.672391151927347,0.486570015061962,0.699504215644088,0.891033731159,0.833059115715636,0.933247425187162,0.781646637798924,0.35262456894641,0.249859496344329,0.102828899541502,0.851067933317989,0.0154007344419305,0.0193122995769357,0.226860339511157,0.860688868790477,0.167125471550848,0.92456769737212,0.339847873579527,0.80234444713447,0.0418975022045609,0.897079022360797,0.750426964848316,0.403111724850032,0.264076817647765,0.592013065671574,0.162524855574527,0.541736784615628,0.950647134143894,0.111389796610594,0.0875843874810469,0.262410765974437,0.646617227711168,0.801910892996005,0.381816814834577,0.184282735157103,0.831554081145502,0.875295152778903,0.361303297694326,0.392422648117109,0.440446331258966,0.156737673016705,0.558085142663709,0.283735221370608,0.00146749546750669,0.475873361902856,0.347891193693476,0.472745844968952,0.11164513946627,0.366534959380055,0.491972592491852,0.577365591907188,0.06435461879737,0.0408578758415608,0.496515773659291,0.878546048185271,0.539516308976414,0.534613873613411,0.544627309989479,0.618832375561263,0.526772371182603,0.242139168941023,0.58739518394695,0.361759773282426,0.324664483519698,0.607743318919007,0.985373247580869,0.694351107998555,0.85462331522297,0.859145291579378,0.519925864875268,0.298043134765012,0.171568042453987,0.12779841576116,0.156636640656497,0.0619715705543302,0.44469232622188,0.374769194533806,0.602484828948723,0.660026679554726,0.159292757885407,0.984761521519056
"Oligotroph_rel_abund_soil",0.0787334844039176,0.0119923017807946,0.0421484852392378,0.225945977104737,0.0112437177137825,NA,0.00451462579267914,0.524659087555775,6.23972650917182e-05,0.633825750773359,0.377218228492856,0.0382761547716131,0.162540070674715,0.592979414017357,0.721928546942418,0.0128488191715297,0.34278643342723,0.505920556855743,0.993845728642981,0.000294216792826596,0.177927045502069,0.00897158603271908,0.787334302137201,0.837116917503198,0.817679691144781,0.40910194843168,0.199214094730921,0.338243091014641,0.693091226741381,0.404538025371104,0.316411685406137,0.227048662968474,0.136419338517441,0.956296347827175,0.191789730110032,0.285394675207853,0.376069828870761,0.764961132955985,0.105276983282041,0.838816935731006,0.235830361737617,0.369456594969038,0.100454944516163,0.701973316227596,0.943560723251124,0.319557097397402,0.769758666223894,0.263698104163662,0.752384274819478,0.726031497288166,0.932449948789653,0.522940058596649,0.374879844933971,0.812114847502143,0.780492602116057,0.689912875851106,0.380118147363016,0.480412690994894,0.517608388847564,0.174162654152406,0.00165335249126564,0.00693264576701003,0.148397969177493,0.103517224623667,0.00177436311312551,0.00181300845614052,0.53707250322337,0.00577238503545008,0.0693463350749193,0.330341649892103,0.511833023658348,0.141905460978,0.196199034939076,0.390931194843914,0.948405682436882,0.257247099164834,0.281877905473873,0.374268581283952,0.170984705243104,0.360844042507093,0.024132507610936,0.785132016191751,0.543127408756446,0.975213793499293,0.385056905867361,0.439301434313271,0.435365118662261,0.268497946221763,0.242214602204823,0.410186610477981,0.553164559874156,0.0597130697095434,0.482177397636717,0.342883264941046,0.137255289394008,0.760442391821069,0.701027575313976,0.999059073164614,0.478997465091164,0.327231726412742,0.986722956524074,0.389630257921476,0.644912668291922,0.384571279043195,0.395759865938408,0.660686823703887,0.658504533538137,0.077361967295362,0.44431088622511,0.33803596667896,0.171019850878442,0.815238020027615,0.375503973452663,0.966192902000592,0.552443942211804,0.558781333676746,0.940702635928518,0.779572297940417,0.664866195905356,0.666883095464239,0.433161890605164,0.217509611996003,0.531056462583373,0.05869164705763,0.893599343738099,0.947868379586213,0.69178926536749,0.464113822173701,0.679602450176712,0.764200042436994,0.965885284483676,0.660629769205727,0.996202916716102,0.693563402484668,0.115778339756383,0.593958871098643,0.515370944934757,0.848257251822244,0.583921391693836,0.994961159627567,0.449687457315032,0.472736615312652,0.496672990076174,0.534229736195564,0.91125599333939,0.424728239643584,0.745471820681339,0.419251309832816,0.838482176713616,0.596368371470971,0.633100716522629,0.933976751895224,0.415783324353923,0.338628124349934,0.490063485934061,0.926711992232353,0.500948968067027,0.96347028624354,0.425776893470727,0.591997546402303,0.337021114710669,0.209096594550901,0.882926790862254,0.822650489456181,0.317675028499108,0.673066416440787,0.711447152658896,0.576091712015,0.932138242522671,0.912963423534302,0.221372667323274,0.601142309802184,0.131656272018998,0.536149911916852,0.0522845549878754,0.449098059209455,0.459121354533698,0.212463762445362,0.426093100382511,0.585349458354822,0.853080437428107,0.851172523083322,0.443294132255822,0.741804846324497,0.901196382053715,0.234330037775534,0.219864019482215,0.954566769942045,0.87797622911895,0.707353774770613,0.689689590923039,0.781387349225923,0.915865719363115,0.869250650670094,0.393158761435842,0.563790527843194,0.634538730228884,0.518119347794982,0.40696987874156
