"","E1-1_Root","E1-2_Root","E1-N_Soil","E1-S_Soil","E2-1_Root","E2-2_Root","E2-N_Soil","E2-S_Soil","E3-1_Root","E3-2_Root","E3-N_Soil","E3-S_Soil","E4-1_Root","E4-2_Root","E4-N_Soil","E4-S_Soil","E5-1_Root","E5-2_Root","E5-N_Soil","E5-S_Soil","E6-1_Root","E6-2_Root","E6-N_Soil","E6-S_Soil","E7-1_Root","E7-2_Root","E7-N_Soil","E7-S_Soil","E8-1_Root","E8-2_Root","E8-N_Soil","E8-S_Soil","E9-1_Root","E9-2_Root","E9-N_Soil","E9-S_Soil","P1-1_Root","P1-2_Root","P1-N_Soil","P1-S_Soil","P2-1_Root","P2-2_Root","P2-N_Soil","P2-S_Soil","P3-1_Root","P3-2_Root","P3-N_Soil","P3-S_Soil","P4-1_Root","P4-2_Root","P4-N_Soil","P4-S_Soil","P5-1_Root","P5-2_Root","P5-N_Soil","P5-S_Soil","P6-1_Root","P6-2_Root","P6-N_Soil","P6-S_Soil","P7-1_Root","P7-2_Root","P7-N_Soil","P7-S_Soil","P8-1_Root","P8-2_Root","P8-N_Soil","P8-S_Soil","P9-1_Root","P9-2_Root","P9-N_Soil","P9-S_Soil"
"E6-1_Root",0.498061204149371,0.550811977747231,0.492382892749696,0.503564024756442,0.426434899835024,0.424684067515929,0.565594346456755,0.50647333362961,0.50320967212406,0.508186698974724,0.443146124343841,0.443676866497436,0.551217058623565,0.523326343911833,0.511863487550285,0.5192690058542,0.616635404456974,0.700964877198256,0.456536705005844,0.615208054703724,0,0.427153605221823,0.619240590633727,0.409007656042711,0.461838450249048,0.497693962837007,0.509315274406161,0.455530119930895,0.484531501184352,0.529667770203496,0.432104641214375,0.438887682981335,0.373915307221613,0.451104240879797,0.482431142457207,0.402758721094078,0.589184069490709,0.552142130160728,0.491980626079636,0.587201824275603,0.451121578607539,0.45478797652565,0.52247283259164,0.680527785134485,0.487237397819251,0.435581848081585,0.434509379211134,0.556525689735401,0.542375196324859,0.533141477132153,0.482037197746415,0.576822749739527,0.465097322677944,0.451029791992263,0.476931995139985,0.555801490462829,0.43612462873516,0.455458662202449,0.611766124258234,0.408822735481419,0.552973143358277,0.568750783051438,0.514894334873357,0.47876828359446,0.535379539707155,0.555121623907754,0.679446137683833,0.580869829470373,0.367942791069543,0.466275524755599,0.452612915323935,0.418669369841688
"E6-2_Root",0.487606528345886,0.560261477958522,0.481811456695125,0.492564509995516,0.411403081165765,0.412373693020039,0.556409682217715,0.485778583639563,0.508523658302194,0.497944593407316,0.431362853517797,0.318615417015948,0.530311854990713,0.515138792352145,0.50169643541309,0.509180142717009,0.689896909375684,0.693574410316108,0.514759924827228,0.606774553830497,0.427153605221823,0,0.610862722291319,0.395348743079729,0.481601559151157,0.493296271056685,0.498853841409239,0.444075512988086,0.473778432444083,0.519848950520298,0.420011777878136,0.426986935959104,0.376228088762676,0.440605226621735,0.47133482159474,0.389756564606008,0.566468928260783,0.541939003816051,0.511792011436362,0.578360254220192,0.439552115295933,0.443314193826261,0.512516214058028,0.672913024092542,0.476545373924617,0.479451834341218,0.445248298168557,0.532692829509663,0.532591370179474,0.523387816994199,0.488313021927266,0.567819639170751,0.453830939148883,0.439457918308655,0.466122550577846,0.546452297504974,0.4241176772586,0.439940568139437,0.603284576588969,0.396019689974039,0.543575342390783,0.559352148156456,0.504788324474054,0.467882812514096,0.525667392626192,0.545760802345722,0.671819121269766,0.571930418213994,0.530419800986977,0.413274657287321,0.44108257226381,0.410785583948789
"E6-N_Soil",0.659274887502626,0.71469188596641,0.655000077785718,0.663442408314466,0.606974942263345,0.605746039294997,0.707450059902846,0.665653305198422,0.674960987812407,0.666958346171254,0.61883099045484,0.630379909683748,0.70030362220038,0.679893162014924,0.669764296168114,0.671062917230874,0.820286753654183,0.823382533297309,0.67960615399653,0.751714150607389,0.619240590633727,0.610862722291319,0,0.594859456264836,0.654849236642069,0.663625838388838,0.667818794294243,0.627759534131906,0.649113191174555,0.68346899532205,0.610971990247155,0.615788346124878,0.590587319193337,0.6253093715111,0.647546687813558,0.590579879071861,0.730566606131165,0.701031639306656,0.677360345289398,0.728968736831617,0.624567674445496,0.623385357293045,0.677908035722782,0.806053229006873,0.651135739770611,0.6532660791276,0.628589722484534,0.704489719261457,0.693364299387389,0.686164699701937,0.660157822872693,0.720633615742426,0.634736780902053,0.624501297162247,0.643545950681067,0.70391797102045,0.613822045592443,0.627707793762894,0.748898802995716,0.594732337707813,0.68662871838113,0.714187653302303,0.672083547965035,0.644822185607735,0.687905320349468,0.701930424806868,0.805140160034021,0.723877301360728,0.691543976439195,0.64112287255802,0.625645691738346,0.604665982909558
"E6-S_Soil",0.467403563493451,0.542768974270803,0.461354833133436,0.473262883256989,0.390190710214193,0.388276506091786,0.538771720401308,0.476357292126094,0.489277367476178,0.478178484474311,0.355443229481185,0.425682727313044,0.491397586954638,0.475581697314408,0.482084156065474,0.489939811397584,0.675767073019276,0.679521001060297,0.495664643398947,0.587090527209022,0.409007656042711,0.395348743079729,0.594859456264836,0,0.448703808147444,0.473519899956181,0.479377685296843,0.421793078366873,0.452959251277815,0.500947674961621,0.396379132440846,0.403762698984266,0.339347085568591,0.418137915748644,0.450711827211562,0.364166059372699,0.563504552731583,0.524653408857794,0.492581758650619,0.561431681552355,0.414407801566144,0.42099146521105,0.493334121332586,0.658418992565068,0.455852547521585,0.458890064365513,0.42302764085517,0.529264622088643,0.514364945392273,0.504619090593352,0.468647663621553,0.550567157179827,0.432107739857945,0.416928811097562,0.44494536766804,0.528503029209239,0.400757559678452,0.420546132114566,0.587074976528169,0.370861545930874,0.525527888509348,0.542104617995118,0.485300999530661,0.446789055060047,0.506983035234789,0.527788051064945,0.657300977013872,0.554805759519306,0.511908900072019,0.441434024141066,0.418596628316826,0.386589423736492
"E7-1_Root",0.541691992828051,0.607918660017542,0.53648137054998,0.546756001513536,0.47666611235761,0.475100393859608,0.604370628560955,0.549436649862316,0.533008861278291,0.551016559896547,0.491673320967812,0.506131000274698,0.582143283354362,0.566602980680062,0.554409429117195,0.561254096389284,0.571821171389138,0.732613876498614,0.437718050609707,0.651037131617055,0.461838450249048,0.481601559151157,0.654849236642069,0.448703808147444,0,0.546977039678085,0.552057619262545,0.502863875363921,0.529278528802435,0.570888731523385,0.481745145311351,0.487838576211566,0.455616945795536,0.49980191054119,0.527356367876284,0.455607345342545,0.626502607387421,0.591800187076715,0.56356173956197,0.624638756576938,0.498873745964646,0.502191687977022,0.564219599548501,0.713083935590378,0.531756836535005,0.433782625721714,0.464529843742577,0.59589216958207,0.582698139640682,0.574113126963764,0.511890547184604,0.614891731832118,0.511546773788489,0.498790724468189,0.52243640405842,0.595215921537839,0.484317337626938,0.502046820152561,0.64778534232839,0.460976794293656,0.591284056439427,0.607325640728687,0.55720892882334,0.524007568711431,0.576192126774344,0.594581056688767,0.712051726859383,0.618689883844418,0.580531154044293,0.519449003689868,0.500222732815697,0.473722604347668
"E7-2_Root",0.552268924652478,0.616416531998513,0.547159013186123,0.557236859751436,0.488618658880513,0.487124951749343,0.613868947805237,0.559867326987519,0.570901221685109,0.561417919117812,0.503302183681602,0.500304951919227,0.60064801044223,0.576723411426056,0.564748317687189,0.571469236432196,0.73702623810269,0.740469861593012,0.576385028065261,0.659864390578487,0.497693962837007,0.493296271056685,0.663625838388838,0.473519899956181,0.546977039678085,0,0.562439736052013,0.514239802868337,0.540098540383417,0.580934515359107,0.493448078180785,0.499556687539508,0.467801634744524,0.511245968194423,0.538215008425439,0.468132761189846,0.635670485717648,0.601496952713072,0.572257990325372,0.633833581760348,0.460721546440831,0.411858945218906,0.574382010798477,0.721152562817981,0.54252744143928,0.545082260139252,0.515252915625097,0.605523435608029,0.592543811421723,0.584103470938539,0.553322387503113,0.624230090614415,0.522733829430333,0.510257447866667,0.533395184598506,0.604857970638028,0.49713092483593,0.51417654144058,0.656656240794407,0.473360186294114,0.60225987384224,0.616778475779781,0.567496824728082,0.534934172157384,0.586147053954037,0.604233217220918,0.720131914339178,0.627971777195799,0.59015280254323,0.530469479424001,0.511657369626595,0.48578126507531
"E7-N_Soil",0.55729983627968,0.621867150816706,0.552236465664282,0.56222333995898,0.494330701378079,0.492821092734008,0.618207219756382,0.561700167782501,0.575769423505336,0.56636760781048,0.508817309230242,0.522583655452849,0.605277126068244,0.581542904830897,0.569669078372468,0.571954622941876,0.74080414583941,0.744230304708378,0.581207327648157,0.664081069787809,0.509315274406161,0.498853841409239,0.667818794294243,0.479377685296843,0.552057619262545,0.562439736052013,0,0.519638890643435,0.545241719224101,0.58571936503074,0.49923009972118,0.505112696038286,0.474066332131691,0.516676337406421,0.543376007564309,0.474057100158535,0.639941917266597,0.606119570790643,0.578580138600587,0.638222165298742,0.515778528688507,0.518935716760166,0.494679630615969,0.725013127888653,0.547647819762468,0.550178869389145,0.520641498111966,0.610115561258791,0.597235695506053,0.588862578598917,0.558343818762361,0.628685684984984,0.528046105913308,0.51569821890924,0.538602354809147,0.609455118726276,0.502713741010409,0.519576291199107,0.660893347729375,0.475423819194698,0.606876681365518,0.621287462827301,0.572393961641198,0.540126510789958,0.590889711824705,0.608835071886738,0.72399791899938,0.632401017222058,0.595121618371862,0.535705075622466,0.51708341363979,0.491492977362738
"E7-S_Soil",0.508613241650304,0.578637156638404,0.503060180451197,0.514003134328724,0.438712796691843,0.437011149931046,0.574908472543415,0.516853685330317,0.528785512210696,0.518532777668995,0.454973342011218,0.470559707049799,0.560769990541683,0.535065963551681,0.522136726844482,0.529398607706026,0.704902570345662,0.708502233039436,0.53470121645229,0.623782038590551,0.455530119930895,0.444075512988086,0.627759534131906,0.421793078366873,0.502863875363921,0.514239802868337,0.519638890643435,0,0.495371769512393,0.539602222860984,0.379616707076878,0.450826613369728,0.415746851178048,0.463745491493454,0.493317556011969,0.415736340424651,0.598131091692823,0.56167931074449,0.531844531655499,0.596178586234774,0.462745033555895,0.346637598647613,0.532541503664421,0.688288881679638,0.498018783898976,0.50080065815989,0.468159134472476,0.565989028216961,0.552081079875512,0.543012390942669,0.509756844848213,0.585958499072338,0.476379948295472,0.462655548248384,0.488054659895133,0.565276963664626,0.448137172791866,0.466974192172652,0.620387625575915,0.421613766264539,0.562496235031589,0.578014063519585,0.525108287308004,0.489736112388634,0.545209947461685,0.56460849301396,0.687219446320953,0.589942919117377,0.549793486888534,0.484855537792108,0.464199028057327,0.435512886553002
"E8-1_Root",0.534744036507543,0.601735646256222,0.529465055314552,0.539873198492496,0.468755568605949,0.467163343971755,0.598150946086638,0.542587852861466,0.553965878226348,0.543393912031706,0.484008061809799,0.496204703328256,0.584574734165034,0.559964097423689,0.547622798417773,0.554551196345877,0.723985621308941,0.727490930169131,0.559615579623264,0.645267227604647,0.484531501184352,0.473778432444083,0.649113191174555,0.452959251277815,0.529278528802435,0.540098540383417,0.545241719224101,0.495371769512393,0,0.551438220520076,0.473919368691602,0.480112112445017,0.446286754846174,0.49104604594163,0.520217032933063,0.447324623437591,0.620504705176155,0.576253686708678,0.556886624474889,0.618622790969433,0.491320807409068,0.494689401754256,0.516437300167568,0.707819734604753,0.518152050489088,0.527318649764628,0.496423388166417,0.589583088368994,0.576244672815187,0.567562084799229,0.535831920657286,0.608779485835085,0.481668858326037,0.491236513170629,0.515228916001387,0.588899586765782,0.47758760491783,0.495306084607215,0.641986256795468,0.452792283753141,0.58623083207806,0.601136520944218,0.550456810108228,0.516821986850328,0.569664983403145,0.58825791657195,0.706779840821016,0.612615526682654,0.574053337511642,0.512199493874101,0.492688087910601,0.461324045872363
"E8-2_Root",0.575959623137102,0.638643802320708,0.571061690303517,0.580725004762124,0.514810777117363,0.513827163787793,0.635267367250645,0.583249547673031,0.333100845537843,0.584738209933577,0.529188941014386,0.542648266939821,0.620526932208791,0.597609920568254,0.587936554411508,0.594395482012376,0.75494363453743,0.758305955585462,0.599123244721402,0.67981724957321,0.529667770203496,0.519848950520298,0.68346899532205,0.500947674961621,0.570888731523385,0.580934515359107,0.58571936503074,0.539602222860984,0.551438220520076,0,0.519977384385413,0.525627887351649,0.495043837813627,0.510674700629791,0.560807722891942,0.495858541202022,0.651371499287436,0.619335129705127,0.596574898800514,0.654580009570551,0.532734332848963,0.538975856662881,0.578612817292713,0.73382973972674,0.564531923864611,0.569072138939423,0.540567806783356,0.627206515954992,0.614684734834273,0.606552456407476,0.576969875177284,0.645285238020307,0.547703169589972,0.535808362637216,0.557887696686048,0.626564111501781,0.523322976883116,0.539541952202041,0.676703544834818,0.500518165881362,0.624056308279201,0.638079372978439,0.590577170103902,0.559359319779316,0.608520688619266,0.625960982558966,0.738459091005606,0.648905555825876,0.612630845842184,0.555091049613567,0.537141706918411,0.512553477479299
"E8-N_Soil",0.487743464564757,0.560380636476236,0.481950040894622,0.493361341991108,0.414337790338556,0.412535630041197,0.556529666033776,0.496330459823725,0.50874369626874,0.498078682999791,0.425572211407041,0.447920809133586,0.541912000466736,0.515268400877134,0.501829521608275,0.509380868222767,0.689993631924792,0.693670618422855,0.514889628696288,0.606884560694613,0.432104641214375,0.420011777878136,0.610971990247155,0.396379132440846,0.481745145311351,0.493448078180785,0.49923009972118,0.379616707076878,0.473919368691602,0.519977384385413,0,0.427143328230927,0.389939102178868,0.440756781688967,0.471771781038958,0.389927901986182,0.580487707299883,0.542852953461294,0.511922469687891,0.578475675574274,0.439704033806092,0.443464822623205,0.512646486572429,0.673012194038108,0.476685491004191,0.479591101433739,0.445398272814504,0.547310893066003,0.532915863543106,0.523515381899011,0.488935846753138,0.567937205993625,0.454031293125906,0.439609869771393,0.46626580360419,0.546574470004972,0.424303806912298,0.444152598740165,0.603395224157578,0.396188316578261,0.543698163728877,0.559737201676904,0.504920595257618,0.46802552619052,0.525794403456138,0.545883130782093,0.671918452963988,0.572047139410958,0.530545672946676,0.462916170117254,0.441233963911719,0.41094814695764
"E8-S_Soil",0.493762890656213,0.565627764042022,0.488040916653557,0.499313064652995,0.389606157327943,0.419635052727907,0.561812756934292,0.502246998665882,0.51451755530625,0.50397471470823,0.438309778794017,0.454467886931488,0.5473361759243,0.520969975826162,0.507682001156825,0.515147598219267,0.69411263412954,0.697916737434586,0.520595352173946,0.611733077315313,0.438887682981335,0.426986935959104,0.615788346124878,0.403762698984266,0.487838576211566,0.499556687539508,0.505112696038286,0.450826613369728,0.480112112445017,0.525627887351649,0.427143328230927,0,0.39744231296842,0.436552731644155,0.477992342321292,0.397431322579646,0.560177115662369,0.548267808307005,0.517660880290704,0.55554086741563,0.446371628488502,0.450076714160854,0.518376893342537,0.677387757188711,0.482842767225288,0.472826591222981,0.418679073215106,0.552682084917708,0.53843063281469,0.52912811017392,0.494940781295799,0.573115198979014,0.460491518412172,0.388388659184137,0.423880339451828,0.551952835063176,0.431209555289788,0.450754405609219,0.60827152106565,0.401983909681716,0.549104684340949,0.553345682161631,0.485915295432197,0.474295214730095,0.531383067869462,0.53774893931235,0.676301090222498,0.549446289840437,0.536084816654569,0.455157888072949,0.444327340773791,0.418074526570562
"E9-1_Root",0.461954592534055,0.523055004268464,0.455833571996989,0.46788213905264,0.383646827073416,0.381699811422945,0.534071880927188,0.471011899542194,0.48407462753052,0.472254434564089,0.402139792102452,0.419692529980844,0.518821988248932,0.490927200888304,0.476802950578542,0.484744170332828,0.67200928664806,0.675784078141621,0.490529632672408,0.586357904287858,0.373915307221613,0.376228088762676,0.590587319193337,0.339347085568591,0.455616945795536,0.467801634744524,0.474066332131691,0.415746851178048,0.446286754846174,0.495043837813627,0.389939102178868,0.39744231296842,0,0.411590649891891,0.42489857952353,0.357145708072504,0.506859975487873,0.477502745890112,0.463065791736908,0.556903265170209,0.374376907475876,0.414933557325028,0.488174603504964,0.598206320619631,0.427272779843608,0.453338792724475,0.416999313911893,0.52445862802006,0.509418439973283,0.499576119509997,0.460694004369912,0.545948653796492,0.425930015593016,0.410811008100815,0.439217916389008,0.523690039831874,0.394389019077961,0.412689715001377,0.58274582277552,0.36069128926762,0.52068741506316,0.537413428912574,0.480055181524744,0.441085540608243,0.501963807132459,0.522968489574948,0.653437050001487,0.55022283033682,0.482610500670209,0.414695014869719,0.412548480113444,0.379983531707459
"E9-2_Root",0.505179487862465,0.575978109413953,0.499999417114265,0.511007913515172,0.423794481378142,0.433484317847725,0.572232100129205,0.513875079872932,0.50735395284235,0.515563869491492,0.451586803697998,0.467286131924362,0.558025818390095,0.532189285512751,0.519188426263953,0.526490967391905,0.702665244324069,0.70633215774396,0.531822565424287,0.621316195698607,0.451104240879797,0.440605226621735,0.6253093715111,0.418137915748644,0.49980191054119,0.511245968194423,0.516676337406421,0.463745491493454,0.49104604594163,0.510674700629791,0.440756781688967,0.436552731644155,0.411590649891891,0,0.490195970444749,0.412027454562565,0.586212937149222,0.558814785569279,0.528950338253379,0.583296289682685,0.458715508777811,0.463016516400496,0.52965111635624,0.686054886056883,0.494926847322682,0.49299040707286,0.458895609273193,0.563270283024502,0.549293510312146,0.540014787903019,0.506736527446969,0.583332816230648,0.473146640151843,0.43889091516073,0.46749949777221,0.562554775667093,0.444210700601415,0.463675305196058,0.617908244469788,0.417957035409085,0.559760528125624,0.571036971840357,0.513099346739033,0.486591553600838,0.542387069092896,0.556884100073775,0.684981963361022,0.58733504759106,0.546896009186933,0.476513207927338,0.460880279984045,0.43197382243304
"E9-N_Soil",0.532841586090441,0.596497363290094,0.51644304735664,0.53638352231328,0.466584220171765,0.458729886107677,0.596450694752953,0.54071299333637,0.551852423779067,0.542318290647357,0.481160826403742,0.496647466683365,0.582834892268312,0.558147580095502,0.545765225596342,0.552716894686074,0.722581351669636,0.726093434081523,0.557797927234709,0.643691374394577,0.482431142457207,0.47133482159474,0.647546687813558,0.450711827211562,0.527356367876284,0.538215008425439,0.543376007564309,0.493317556011969,0.520217032933063,0.560807722891942,0.471771781038958,0.477992342321292,0.42489857952353,0.490195970444749,0,0.44491758530723,0.503715074460951,0.492516748007079,0.555060043725743,0.616978925171542,0.415477149452821,0.492632342823779,0.550598676031517,0.575216736049688,0.475731100069957,0.525389320699103,0.494373544111493,0.587858069492335,0.574479621727159,0.565769958209336,0.517511878575072,0.607108979159909,0.500413850957078,0.488999968494284,0.5132541587721,0.587172556836994,0.475456580682657,0.493251595833323,0.640402345216954,0.444367002787927,0.584495924721403,0.599444733629241,0.548608831724337,0.48776503760402,0.561899445810488,0.586529001215511,0.704294041696676,0.610955506150929,0.57228153165373,0.510213016460662,0.490625038884586,0.46357671093334
"E9-S_Soil",0.429826200638921,0.538075433635588,0.451972898412266,0.467872787115876,0.383635444752206,0.379237234325131,0.534063671982253,0.471002609792251,0.484065584194577,0.472844410354533,0.397686330205215,0.419682116991904,0.518813540868933,0.490918281429432,0.476793771365217,0.484735138242291,0.672002726017048,0.675777552919903,0.490520705965399,0.586350412628388,0.402758721094078,0.389756564606008,0.590579879071861,0.364166059372699,0.455607345342545,0.468132761189846,0.474057100158535,0.415736340424651,0.447324623437591,0.495858541202022,0.389927901986182,0.397431322579646,0.357145708072504,0.412027454562565,0.44491758530723,0,0.558526219157483,0.519796362446205,0.487405304652401,0.502611182766163,0.410901123937526,0.414923025956986,0.487810699590301,0.654554932693543,0.450254120426654,0.453329144515619,0.416988834670791,0.524450271421575,0.509409840772714,0.49956735342303,0.463203873461929,0.545940618543131,0.426197583674367,0.410448422485027,0.439207961549116,0.523681670289076,0.384338849506278,0.41565801365992,0.582738288000326,0.363958353006411,0.52067899904277,0.537405270062613,0.480046064151509,0.441075627482188,0.501955081971983,0.522960109371111,0.652522692003806,0.550214856915413,0.506929797315242,0.435650388427474,0.412537888645567,0.379972040272526
"P1-1_Root",0.631126973804323,0.68881103437716,0.626660251548363,0.63547899925334,0.544269033294644,0.574984878605872,0.685566214372102,0.636818081173616,0.647494939798389,0.639148676720322,0.588492819482759,0.600754404400143,0.666531095508121,0.652634558004253,0.642076124176267,0.647848227616663,0.797686080230666,0.801018362301404,0.652335555858903,0.727151158766548,0.589184069490709,0.566468928260783,0.730566606131165,0.563504552731583,0.626502607387421,0.635670485717648,0.639941917266597,0.598131091692823,0.620504705176155,0.651371499287436,0.580487707299883,0.560177115662369,0.506859975487873,0.586212937149222,0.503715074460951,0.558526219157483,0,0.342095872555753,0.649878728633009,0.677004836705247,0.352788828705545,0.597566079680253,0.650566308766301,0.221659967831069,0.475821730498057,0.613367169530342,0.584880834443571,0.6781224499262,0.666226467378914,0.65916542359713,0.632049165937221,0.694973755598065,0.605401354243752,0.545955024492179,0.572380424028227,0.677625931418168,0.583462920877011,0.597033040065946,0.724240573089929,0.546255151843246,0.675307564736813,0.676718730370548,0.62201255717008,0.616014554663898,0.660977095540733,0.664436518116396,0.782255101882986,0.698336596694384,0.664763102557329,0.599752264273064,0.595912207504318,0.573846936970775
"P1-2_Root",0.596337833449339,0.657404322192213,0.59196704788477,0.601294599292498,0.538350602092391,0.536964733632639,0.653875037874046,0.603733133744419,0.613979565733474,0.605115965164225,0.551682788808947,0.559483187483318,0.641733418810739,0.619397154884979,0.608262412381885,0.614507864631958,0.770880565315464,0.774173727114852,0.619082098505141,0.697471763546049,0.552142130160728,0.541939003816051,0.701031639306656,0.524653408857794,0.591800187076715,0.601496952713072,0.606119570790643,0.56167931074449,0.576253686708678,0.619335129705127,0.542852953461294,0.548267808307005,0.477502745890112,0.558814785569279,0.492516748007079,0.519796362446205,0.342095872555753,0,0.616616172132131,0.672866981543949,0.369880339297564,0.561077591584714,0.61721759861468,0.377754128648139,0.454830319415924,0.59004795987659,0.562607007879195,0.646298986821703,0.634154146764556,0.626129289963216,0.59766869036838,0.663858280048605,0.522028988191127,0.55784682486481,0.579268523751711,0.645675605691262,0.54605846068794,0.561621424231027,0.694437084285406,0.510578916751619,0.64324224494589,0.656856034255167,0.610815177181055,0.580665841138923,0.628181104592692,0.645090309736128,0.754743966063815,0.667377876453712,0.632152073060367,0.576575549398488,0.559315895417331,0.526712453565051
"P1-N_Soil",0.568697946984878,0.561071341069943,0.563736941788319,0.573523642274352,0.507145677584025,0.505674319480294,0.628690826237117,0.576079745092112,0.586809000716131,0.577586862946616,0.521276345015119,0.53493473673214,0.615788109050385,0.592474957509654,0.580824577896627,0.587361669016245,0.749417458461071,0.752804441907369,0.592145576049844,0.673675521116463,0.491980626079636,0.511792011436362,0.677360345289398,0.492581758650619,0.56356173956197,0.572257990325372,0.578580138600587,0.531844531655499,0.556886624474889,0.596574898800514,0.511922469687891,0.517660880290704,0.463065791736908,0.528950338253379,0.555060043725743,0.487405304652401,0.649878728633009,0.616616172132131,0,0.648199329201768,0.528073391594292,0.531209018009149,0.59019602766447,0.73381171993627,0.55924264077838,0.56172145932742,0.532824173434516,0.620544594846081,0.607885663381759,0.599661224881972,0.569721061228335,0.638811763307575,0.539706024639394,0.527994946610245,0.550387715438287,0.619895276226682,0.51532033974406,0.531783376009255,0.670533349288914,0.492428228824857,0.617360411124476,0.631532101247234,0.583497374536478,0.551879331773265,0.601651989709601,0.619285666007174,0.732808696098111,0.642468551157413,0.58711174323019,0.547455759728878,0.529347968542694,0.504380047546694
"P1-S_Soil",0.629276814780675,0.68711614300074,0.603086880062354,0.633641540924909,0.545143363599949,0.57295353009917,0.679940477265579,0.635956051867374,0.64569166000683,0.637321792452397,0.586769893718398,0.598937075719128,0.672138074775172,0.650845509389192,0.640257590383034,0.646194125546277,0.796208155766786,0.799561197676104,0.65054568489297,0.725545776550893,0.587201824275603,0.578360254220192,0.728968736831617,0.561431681552355,0.624638756576938,0.633833581760348,0.638222165298742,0.596178586234774,0.618622790969433,0.654580009570551,0.578475675574274,0.55554086741563,0.556903265170209,0.583296289682685,0.616978925171542,0.502611182766163,0.677004836705247,0.672866981543949,0.648199329201768,0,0.592816758997535,0.595611721985408,0.648771559565428,0.781704472814443,0.6207446353833,0.61032650154597,0.581481075492603,0.674849079531283,0.664905164384161,0.65739414436335,0.630201710530602,0.693293912226907,0.603520871633649,0.530572945260737,0.56346628019772,0.673476951363962,0.581484936730784,0.596124077882275,0.720155176860623,0.561296989581802,0.673314493587451,0.674503488560546,0.617888001889529,0.614096710135876,0.659210681197566,0.661428911050024,0.780762947058803,0.696664859674072,0.663006771681947,0.596591716172044,0.591751512580215,0.571811546452046
"P2-1_Root",0.502979420100788,0.575172842057059,0.499071619183465,0.510100132603479,0.434133534037047,0.432364722419602,0.571421554776641,0.512972372960146,0.524992401451263,0.514664121133128,0.450559355109144,0.466293268434118,0.557194614010782,0.531317680849278,0.518294968593465,0.525609915947272,0.702061421921385,0.705675571860441,0.530950358714395,0.61907885757856,0.451121578607539,0.439552115295933,0.624567674445496,0.414407801566144,0.498873745964646,0.460721546440831,0.515778528688507,0.462745033555895,0.491320807409068,0.532734332848963,0.439704033806092,0.446371628488502,0.374376907475876,0.458715508777811,0.415477149452821,0.410901123937526,0.352788828705545,0.369880339297564,0.528073391594292,0.592816758997535,0,0.437200656620563,0.528775329499246,0.422373659480689,0.400958522441705,0.496793959905052,0.463870621470111,0.562335905776105,0.548449080892826,0.538641876989076,0.505821082648109,0.582537705765515,0.472166096791877,0.458315545061082,0.483942460796545,0.561730271398093,0.443655183595205,0.462021334997428,0.617157665092966,0.404913981109935,0.558931905916973,0.574545989658501,0.521288427608622,0.485638149504973,0.54081700247263,0.56105757900545,0.684304906878721,0.586545361194462,0.546146278867769,0.480715978127229,0.459295790037065,0.430899621726212
"P2-2_Root",0.50794866277611,0.578053090200374,0.502388255740953,0.513345533411976,0.437866183931551,0.408321525314006,0.569845896168706,0.516199715817749,0.528146317643821,0.517880928608367,0.454230288877303,0.469841304672667,0.560167294700587,0.534434280769579,0.521489382704627,0.523979021840978,0.704423206467732,0.708025306392384,0.534069102258626,0.623240282009899,0.45478797652565,0.443314193826261,0.623385357293045,0.42099146521105,0.502191687977022,0.411858945218906,0.518935716760166,0.346637598647613,0.494689401754256,0.538975856662881,0.443464822623205,0.450076714160854,0.414933557325028,0.463016516400496,0.492632342823779,0.414923025956986,0.597566079680253,0.561077591584714,0.531209018009149,0.595611721985408,0.437200656620563,0,0.528788754953729,0.687797938527012,0.497340048013071,0.500067144876711,0.467437042603428,0.565241218580604,0.551081180668702,0.542389962955749,0.509093758929259,0.585381737919455,0.475670336398202,0.461924853042491,0.487362047223071,0.564679078300395,0.447382765570591,0.466250265187507,0.619842901948272,0.420811811537023,0.56189539069954,0.57742936686619,0.524464610990321,0.48904588111739,0.544590031192125,0.56262973883734,0.686727738609523,0.589370057201158,0.549178744638023,0.484158348551238,0.46347076628384,0.434736572433359
"P2-N_Soil",0.569349882047713,0.632689122088218,0.541370796557651,0.570861005791384,0.507876493899826,0.493716413444276,0.629280741269307,0.576723348026458,0.58744087925567,0.578228799869712,0.521987407200631,0.535506715936469,0.616390351892577,0.593100816568715,0.58146294525165,0.587992962535297,0.749912695229387,0.753297461606878,0.592771783011037,0.674226188793901,0.52247283259164,0.512516214058028,0.677908035722782,0.493334121332586,0.564219599548501,0.574382010798477,0.494679630615969,0.532541503664421,0.516437300167568,0.578612817292713,0.512646486572429,0.518376893342537,0.488174603504964,0.52965111635624,0.550598676031517,0.487810699590301,0.650566308766301,0.61721759861468,0.59019602766447,0.648771559565428,0.528775329499246,0.528788754953729,0,0.728516820560093,0.55990556757144,0.562381468610197,0.533519866065155,0.621142226006578,0.608495697668948,0.600279599058168,0.570371833876533,0.639392376828001,0.540748217828181,0.527990629731062,0.551061274755476,0.620493537750624,0.516039598765192,0.532480430819825,0.671086570333883,0.493180826031132,0.617961113664305,0.632119371690963,0.584132823417038,0.536443255802783,0.58981768026525,0.619884509396185,0.733315110217031,0.642822052551123,0.606420854078897,0.548229814249819,0.529953769253532,0.505114861221992
