Feature ID	Taxon	Consensus
#q2:types	categorical	categorical
0b4bb909540ed386731ad7d20b43b4c3	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0b56d6ede7487dedbe93c0562b726f53	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00191	1.0
0b65cc7416601175d461b078a3c85659	Unassigned	1.0
0b7354240a910e9fda81def8cd81e121	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0b920e5458fa7a99c5588f6a3cb96465	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0b9785b7f5ae40010b96fc7c0118d34e	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0b9fee9fffd83903c7ad4b12a0b6c148	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0bbad4d0770b60dab1e1d27e1092aa07	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0bf2ff068dce4d03e56d96c264e964ec	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0c0b0d36b5a41ba098cff8f8f4970c9b	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00103	1.0
0c212e004e53a830c5d4a97e84dc577b	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0c283deb3982cec213a02db18b0b06a4	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0c3cdb48a379862077c40cc4153a5c4c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0c9753a20eea25ac098eb2e8f7b83829	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0cac09637515f5239915694f031e289c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0cccd82d776f79e477dca2cc8f490ea0	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0cf2978edd322ea4456638d6d0f1b62f	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0d5b0e247436a844c67ffe189917a777	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0d611984ebe326bd324f90831a136b1b	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0d7976adb5e8a3fdcd956e5b2153fde3	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00080	1.0
0d81264d4f1eace6b45e161dc7b3ee2c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0dded75ffed29702a09e4b6a985bf09a	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0ddf3055718245e100216d371b509213	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0deb41d30581d250b07b23eb6ab66ab1	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0df8b84c68d476dd0a9dc93b8247a825	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0dfe91e0ff49270ec26c4faa5a497298	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0eb0f4d9b1573c8d89b4765d1896ab07	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0ec3c1c5962a2036d56ae0814fd0457f	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00166	1.0
0f2480e3a072b03fa2c0091594a58b6c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0f485663d4b5d9fa922ddd97ada66386	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0f60575e4a1353e6514d24736819c15f	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00213	1.0
0f6a8b52106f30be74bcd35381ff0108	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00312	1.0
0f6ad8fcd9f02410083179b08a6f1c28	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
0f94068ec7b9b5875d89f03f7b5f54bf	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00213	1.0
0ff3ff68cdf61c911042bcf10823da71	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
0ffb55bacebf77ca1793a63a71818cdf	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
100ff1d716e4cd07cd90495d12be4fb3	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00362	1.0
104c1d42ae712bc6ca7358d1eecf3d57	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
10543b78e835a7482f37becfe42a2fe0	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00213	1.0
1055949c74dbe9b23be34a460eb62371	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00362	1.0
10728dbce38da116a04e690d16cee3da	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
1078a6bcc47aa14e5be08abea0600b8b	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
1089f5a0f67ab2e9455afada5b2d221b	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
1090c3448c7bbbfd2082061760e7ea32	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__VTX00353	1.0
10a2b0f4d0709482792819af50393503	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
10d62078c6a53bc34892cd16fb32aaac	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00092	1.0
1127f3dc459e42b5ca09e128b764ce2c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
118229b7f97f4211081d359f0c593e2a	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
1182d2ac86b212b5dbd61d768a0d6346	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00092	1.0
11c7c61a8a8e86cc78a12f213de18942	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
1220a9fa0b99b09c10225102b73bc269	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
1225f9a1bedeb6a70fb6178b6938b6c6	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00080	1.0
126e6ba65708254fd2bbb645df5d8442	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
12ff8bd72ad574cb3b7099763615f819	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
130f861cf8cb28471f69bc033a903227	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae;g__Scutellospora;s__VTX00052	1.0
133954b9edb460240603b34f89184d29	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
134d4da70f52af1071097ba7aa2508b6	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
1368ded9b2424b67c6269bc3e9990ebf	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00092	1.0
139970545cfd1df815ba77b4ba9aee13	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
13b9a4246fd01e5560a7900915df9960	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
13beae0bd386059af121bd925ee0cf6f	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
143cb42ebee9d39e5ad776b63008ec67	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00213	1.0
14dc562649f93e1a1630b50c8d8e405c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
14e15215321a58a7620dafa92ea86832	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__VTX00345	1.0
151c4866ca442809d805c6239d8c6888	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
15310ddb2a5d9f58951bc93dc0901d40	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae;g__Scutellospora;s__VTX00052	1.0
15ac5677120423454059fb93cabec56c	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
1625cdb0b787c81e6dd93f653b471c22	k__Fungi;p__Mucoromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae;g__Scutellospora;s__VTX00052	1.0
1634999c2bdf9218335db8a2be24f2af	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
16a84ae542a40d9e8af6527de2cd5c00	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
16c39ce386727cd5a528e0f4f309ed4b	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
16d624ffcea8398f221e8a7cbbaa2df9	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00444	1.0
16f4cf929900fd16926367a9f71f02be	k__Fungi;p__Mucoromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__VTX00308	1.0
